Epoch,Loss,Train Reward,Eval Reward,Time
0,-0.7488200068473816,-16.22209930419922,-16.15230016708374,17.678261756896973
1,-0.7121602296829224,-16.012250900268555,nan,19.799758911132812
2,-0.7808329463005066,-17.49330711364746,nan,22.010976791381836
3,-0.7379288673400879,-15.761272430419922,nan,24.412760019302368
4,-0.7528116703033447,-16.08704376220703,nan,26.757269144058228
5,-0.7805679440498352,-15.877138137817383,nan,29.194705963134766
6,-0.7610774636268616,-16.318256378173828,nan,31.461939096450806
7,-0.7815269827842712,-16.943817138671875,nan,34.114027976989746
8,-0.7903409600257874,-16.28664779663086,nan,37.02032709121704
9,-0.7736451029777527,-16.217823028564453,nan,39.85582494735718
10,-0.7432367205619812,-15.698867797851562,nan,42.70998787879944
11,-0.7256775498390198,-15.666391372680664,nan,45.54439091682434
12,-0.7250576615333557,-16.597042083740234,nan,48.41447687149048
13,-0.670332670211792,-16.4815616607666,nan,51.422987937927246
14,-0.6767054200172424,-15.691332817077637,nan,54.14833903312683
15,-0.6352606415748596,-16.45059585571289,nan,56.90349888801575
16,-0.6407604813575745,-16.452796936035156,nan,59.38964796066284
17,-0.5732020139694214,-15.77819538116455,nan,61.90923500061035
18,-0.6021172404289246,-15.842039108276367,nan,64.95916295051575
19,-0.5933772325515747,-16.369434356689453,nan,67.64069318771362
20,-0.5942835211753845,-15.715919494628906,nan,70.47625684738159
21,-0.5460342168807983,-16.169124603271484,nan,73.20602297782898
22,-0.5559092164039612,-16.46074104309082,nan,76.07642102241516
23,-0.5328457951545715,-16.156314849853516,nan,78.89996814727783
24,-0.529862105846405,-15.197164535522461,nan,81.63771891593933
25,-0.5756886601448059,-15.707963943481445,nan,84.55923700332642
26,-0.5124672055244446,-15.520133018493652,nan,87.65887498855591
27,-0.503818929195404,-16.91674041748047,nan,90.37556004524231
28,-0.4605698883533478,-15.474214553833008,nan,93.09247398376465
29,-0.4927278459072113,-15.859808921813965,nan,96.00352501869202
30,-0.49064555764198303,-15.932040214538574,nan,98.84357690811157
31,-0.44474002718925476,-16.568614959716797,nan,101.4205961227417
32,-0.4501115679740906,-15.629651069641113,nan,104.1279788017273
33,-0.4700857698917389,-16.11124038696289,nan,106.84224200248718
34,-0.4390658140182495,-15.674554824829102,nan,109.55713391304016
35,-0.45773690938949585,-16.137758255004883,nan,112.25297403335571
36,-0.434964120388031,-16.554758071899414,nan,115.05681610107422
37,-0.43882954120635986,-16.372943878173828,nan,117.75151181221008
38,-0.41822531819343567,-15.760393142700195,nan,120.64837694168091
39,-0.4193904399871826,-16.47486114501953,nan,123.40151405334473
40,-0.3979368805885315,-16.364694595336914,nan,126.16473889350891
41,-0.41290339827537537,-15.684065818786621,nan,128.92481017112732
42,-0.3892919719219208,-16.138856887817383,nan,131.62973189353943
43,-0.413534015417099,-15.516990661621094,nan,134.29589104652405
44,-0.3820856213569641,-15.671842575073242,nan,137.0423140525818
45,-0.4246114194393158,-16.3769588470459,nan,139.75458121299744
46,-0.4434753656387329,-15.966930389404297,nan,142.40666103363037
47,-0.41389867663383484,-16.019380569458008,nan,145.10845804214478
48,-0.37743687629699707,-15.444839477539062,nan,147.89477491378784
49,-0.3807569444179535,-15.417795181274414,nan,150.55323886871338
50,-0.3816470801830292,-16.22340965270996,-16.299525642395018,167.19240593910217
51,-0.362553209066391,-15.638284683227539,nan,170.44512486457825
52,-0.38130563497543335,-16.151811599731445,nan,173.7834358215332
53,-0.3750497102737427,-15.819194793701172,nan,176.53142380714417
54,-0.36666664481163025,-15.946497917175293,nan,179.3511781692505
55,-0.39542457461357117,-15.475936889648438,nan,182.50457096099854
56,-0.37098899483680725,-16.39631462097168,nan,185.37353205680847
57,-0.36845663189888,-15.5494384765625,nan,188.1381549835205
58,-0.3630281388759613,-15.760046005249023,nan,190.92734503746033
59,-0.36596640944480896,-16.55575942993164,nan,193.55944418907166
60,-0.3538467586040497,-15.904308319091797,nan,196.22192811965942
61,-0.36651018261909485,-15.909896850585938,nan,198.94989609718323
62,-0.3611494302749634,-15.963961601257324,nan,201.633455991745
63,-0.36394861340522766,-16.25723648071289,nan,204.31593990325928
64,-0.35935962200164795,-16.02580451965332,nan,206.9265239238739
65,-0.3776535391807556,-15.744793891906738,nan,209.60131287574768
66,-0.3513452708721161,-15.525774955749512,nan,212.50816297531128
67,-0.36535149812698364,-15.658151626586914,nan,215.56540513038635
