Epoch,Loss,Train Reward,Eval Reward,Time
0,-0.4627749025821686,-3.178009510040283,-3.3216286182403563,1.8492650985717773
1,-0.47181129455566406,-3.3238842487335205,nan,2.195174217224121
2,-0.46559613943099976,-3.0357627868652344,nan,2.5302159786224365
3,-0.46646881103515625,-3.140644073486328,nan,2.8611061573028564
4,-0.46678873896598816,-3.2589597702026367,nan,3.195133924484253
5,-0.4783068299293518,-3.110211133956909,nan,3.543336868286133
6,-0.4717881977558136,-3.1423635482788086,nan,3.869359016418457
7,-0.46648165583610535,-3.228853940963745,nan,4.20383620262146
8,-0.46047332882881165,-3.2354495525360107,nan,4.555716037750244
9,-0.47088512778282166,-3.224170207977295,nan,4.8887810707092285
10,-0.46848854422569275,-3.1644949913024902,nan,5.2209861278533936
11,-0.47299614548683167,-3.179048538208008,nan,5.560711145401001
12,-0.47265005111694336,-3.2238564491271973,nan,5.885338068008423
13,-0.4864823520183563,-3.120495319366455,nan,6.223238229751587
14,-0.48261409997940063,-3.114807605743408,nan,6.635853052139282
15,-0.4825051724910736,-3.1297218799591064,nan,6.967123985290527
16,-0.47893455624580383,-3.261164665222168,nan,7.302134037017822
17,-0.48829755187034607,-3.141598701477051,nan,7.63830304145813
18,-0.4705657958984375,-3.1719062328338623,nan,7.970408916473389
19,-0.4801359474658966,-3.215355634689331,nan,8.305757999420166
20,-0.4792819023132324,-3.2372660636901855,nan,8.640976190567017
21,-0.48568692803382874,-3.1209628582000732,nan,8.973689079284668
22,-0.4712996780872345,-3.1811020374298096,nan,9.302854061126709
23,-0.47489142417907715,-3.290848970413208,nan,9.673012971878052
24,-0.48694294691085815,-3.180328369140625,nan,10.061436176300049
25,-0.47703781723976135,-3.2147927284240723,nan,10.383963108062744
26,-0.48319005966186523,-3.094132423400879,nan,10.72117304801941
27,-0.46771660447120667,-3.254624605178833,nan,11.05445909500122
28,-0.47734302282333374,-3.1615045070648193,nan,11.389863967895508
29,-0.4699088931083679,-3.236459732055664,nan,11.731848955154419
30,-0.4673766791820526,-3.1307709217071533,nan,12.066148042678833
31,-0.476636677980423,-3.0870094299316406,nan,12.407674074172974
32,-0.4807174503803253,-3.170043468475342,nan,12.734380960464478
33,-0.4736565947532654,-3.2248873710632324,nan,13.064079999923706
34,-0.4790351986885071,-3.266474723815918,nan,13.404090166091919
35,-0.4774478077888489,-3.2331809997558594,nan,13.738504886627197
36,-0.48302483558654785,-3.0267481803894043,nan,14.076596975326538
37,-0.47446101903915405,-3.1028635501861572,nan,14.420740127563477
38,-0.48480063676834106,-3.2072465419769287,nan,14.758086204528809
39,-0.4694160521030426,-3.114875555038452,nan,15.097795963287354
40,-0.4875512719154358,-3.152222156524658,nan,15.471801042556763
41,-0.4680292308330536,-3.090026617050171,nan,15.829583168029785
42,-0.48430219292640686,-3.0824055671691895,nan,16.164613008499146
43,-0.4810773730278015,-3.0909714698791504,nan,16.50148606300354
44,-0.4838138222694397,-3.1496169567108154,nan,16.84376287460327
45,-0.4870009422302246,-3.2513298988342285,nan,17.17614197731018
46,-0.47222328186035156,-3.206496000289917,nan,17.505393028259277
47,-0.48403364419937134,-3.2514455318450928,nan,17.84261918067932
48,-0.47843649983406067,-3.2173349857330322,nan,18.18169116973877
49,-0.4789333641529083,-3.1534817218780518,nan,18.513137102127075
50,-0.4850064218044281,-3.2584545612335205,-2.847208023071289,20.107246160507202
51,-0.4863295555114746,-3.0782570838928223,nan,20.45207691192627
52,-0.48942822217941284,-3.0339527130126953,nan,20.78542995452881
53,-0.4885091483592987,-3.076496124267578,nan,21.121771097183228
54,-0.48566603660583496,-3.3103017807006836,nan,21.47486114501953
55,-0.4808810353279114,-3.2333192825317383,nan,21.821354866027832
56,-0.47668227553367615,-3.1956167221069336,nan,22.165719985961914
57,-0.4838331341743469,-3.086813449859619,nan,22.51701307296753
58,-0.4848381578922272,-3.2137911319732666,nan,22.870801210403442
59,-0.4736172556877136,-3.1738743782043457,nan,23.217278957366943
60,-0.4711174964904785,-2.9766409397125244,nan,23.552903175354004
61,-0.496169775724411,-3.033608913421631,nan,23.896543979644775
62,-0.48415157198905945,-3.285468816757202,nan,24.23650598526001
63,-0.4918718636035919,-3.1669411659240723,nan,24.55159282684326
64,-0.48139163851737976,-3.1449763774871826,nan,24.883727073669434
65,-0.49203282594680786,-3.011842966079712,nan,25.239603996276855
66,-0.4747403562068939,-3.137416124343872,nan,25.61990714073181
67,-0.4789436459541321,-3.1717915534973145,nan,25.96452498435974
68,-0.48853954672813416,-3.308377504348755,nan,26.294706106185913
69,-0.4934869706630707,-3.086199998855591,nan,26.679556131362915
70,-0.4836346209049225,-3.025531768798828,nan,27.02867817878723
71,-0.4892256259918213,-3.077683687210083,nan,27.36555314064026
72,-0.4916880130767822,-3.1517817974090576,nan,27.79182195663452
73,-0.4743305742740631,-3.113945722579956,nan,28.129212856292725
74,-0.4857011139392853,-3.1187422275543213,nan,28.4664409160614
75,-0.4943685531616211,-2.9770076274871826,nan,28.796473026275635
76,-0.5046013593673706,-3.129838466644287,nan,29.123959064483643
77,-0.4950961470603943,-3.1454033851623535,nan,29.45371699333191
78,-0.49185651540756226,-3.1361279487609863,nan,29.811336994171143
79,-0.4860122799873352,-3.034133195877075,nan,30.157158136367798
80,-0.49228447675704956,-3.1641721725463867,nan,30.51338005065918
81,-0.5001727342605591,-2.913625955581665,nan,30.852700233459473
82,-0.4865875542163849,-3.033278703689575,nan,31.188007831573486
83,-0.4997905194759369,-3.0743489265441895,nan,31.521351099014282
84,-0.49924951791763306,-3.1430392265319824,nan,31.84978699684143
85,-0.5024438500404358,-3.0888102054595947,nan,32.190874099731445
86,-0.5034052729606628,-3.1119818687438965,nan,32.530691146850586
87,-0.5065218806266785,-3.0284953117370605,nan,32.869683027267456
88,-0.5017122626304626,-3.0544960498809814,nan,33.21185517311096
89,-0.4951412081718445,-2.9896199703216553,nan,33.550540924072266
90,-0.5035744309425354,-3.06528902053833,nan,33.9452919960022
91,-0.5069689750671387,-3.0633938312530518,nan,34.29435586929321
92,-0.49157944321632385,-3.0925707817077637,nan,34.638575077056885
93,-0.5162237286567688,-3.0514228343963623,nan,34.962074995040894
94,-0.5098887085914612,-3.201511859893799,nan,35.29263782501221
95,-0.4975240230560303,-3.0804061889648438,nan,35.63423299789429
96,-0.5027976632118225,-3.0295395851135254,nan,35.96788501739502
97,-0.5082869529724121,-2.9667694568634033,nan,36.286662101745605
98,-0.5062941312789917,-2.9879088401794434,nan,36.63015294075012
99,-0.509954035282135,-3.036424160003662,nan,36.96008110046387
