Epoch,Loss,Time
0,-0.6608927845954895,0.08979558944702148
1,-0.7007808089256287,0.16326546669006348
2,-0.698465883731842,0.24219202995300293
3,-0.7083752751350403,0.33987927436828613
4,-0.7066139578819275,0.41979074478149414
5,-0.6886458992958069,0.4947850704193115
6,-0.6469650864601135,0.5701820850372314
7,-0.696618378162384,0.6447310447692871
8,-0.7051457762718201,0.71968674659729
9,-0.6932851672172546,0.7956786155700684
10,-0.7034700512886047,0.8699216842651367
11,-0.7339600324630737,0.9499149322509766
12,-0.6358782052993774,1.02968168258667
13,-0.6683856844902039,1.1000618934631348
14,-0.7061413526535034,1.1797020435333252
15,-0.6399177312850952,1.3197855949401855
16,-0.6929612159729004,1.399648666381836
17,-0.7049059271812439,1.4797072410583496
18,-0.7386232018470764,1.55965256690979
19,-0.644612193107605,1.6301276683807373
20,-0.7005229592323303,1.6999235153198242
21,-0.7190181016921997,1.7842209339141846
22,-0.7111566662788391,1.8643155097961426
23,-0.6583316326141357,1.9300780296325684
24,-0.6984136700630188,2.0096564292907715
25,-0.7198337912559509,2.089888572692871
26,-0.7335662245750427,2.1696691513061523
27,-0.6499090790748596,2.2418978214263916
28,-0.6552420258522034,2.313807964324951
29,-0.6844393610954285,2.3828699588775635
30,-0.6978937387466431,2.4669570922851562
31,-0.6991366147994995,2.5397346019744873
32,-0.7024382948875427,2.616903066635132
33,-0.684240460395813,2.6989586353302
34,-0.6988146901130676,2.7701337337493896
35,-0.7070378661155701,2.849947690963745
36,-0.7134010791778564,2.929654359817505
37,-0.6632223725318909,3.0039241313934326
38,-0.6986623406410217,3.0776894092559814
39,-0.711142897605896,3.1497082710266113
40,-0.7018664479255676,3.23009991645813
41,-0.6946418881416321,3.299736976623535
42,-0.7217488884925842,3.3797106742858887
43,-0.7112412452697754,3.461127281188965
44,-0.673088550567627,3.5326523780822754
45,-0.7094467282295227,3.610690116882324
46,-0.6889158487319946,3.67966628074646
47,-0.7200382947921753,3.7645761966705322
48,-0.6809393167495728,3.839993476867676
49,-0.6997958421707153,3.9177439212799072
50,-0.7068570256233215,3.989765167236328
51,-0.715816080570221,4.069702863693237
52,-0.7152189612388611,4.139703750610352
53,-0.7214251160621643,4.215569019317627
54,-0.7085735201835632,4.289917469024658
55,-0.7165414094924927,4.369872093200684
56,-0.696715772151947,4.4462995529174805
57,-0.7115345001220703,4.526594400405884
58,-0.7192640900611877,4.600088357925415
59,-0.7067070007324219,4.669860124588013
60,-0.734979510307312,4.752632141113281
61,-0.6972731351852417,4.830136775970459
62,-0.6983923316001892,4.901681184768677
63,-0.7006033658981323,4.986135482788086
64,-0.6688628792762756,5.052818298339844
65,-0.6670191287994385,5.129677057266235
66,-0.7080684304237366,5.200152635574341
67,-0.6960392594337463,5.285267353057861
68,-0.7106437087059021,5.362355947494507
69,-0.6985979080200195,5.431925058364868
70,-0.6811665892601013,5.5096962451934814
71,-0.7156582474708557,5.5941002368927
72,-0.7421175837516785,5.669753551483154
73,-0.6953412294387817,5.749645709991455
74,-0.6483830213546753,5.820114850997925
75,-0.7045686841011047,5.889702081680298
76,-0.6776409149169922,5.965043067932129
77,-0.6808387041091919,6.040107250213623
78,-0.7096598744392395,6.119982957839966
79,-0.6700523495674133,6.1999125480651855
80,-0.6940399408340454,6.270117521286011
81,-0.7401123046875,6.359914541244507
82,-0.6663939952850342,6.431057929992676
83,-0.7301641702651978,6.5138959884643555
84,-0.7095848917961121,6.595710039138794
85,-0.6855497360229492,6.670120477676392
86,-0.6884519457817078,6.752080917358398
87,-0.7023081183433533,6.819854497909546
88,-0.697241485118866,6.899780750274658
89,-0.6925441026687622,6.979770660400391
90,-0.7261451482772827,7.169489860534668
91,-0.7120527625083923,7.239713668823242
92,-0.734923779964447,7.3196845054626465
93,-0.7269395589828491,7.400129556655884
94,-0.708212673664093,7.470094203948975
95,-0.6885896325111389,7.550114870071411
96,-0.6894117593765259,7.620076656341553
97,-0.7014020085334778,7.702810049057007
98,-0.746300995349884,7.785929441452026
99,-0.6752945780754089,7.862240314483643
100,-0.7027597427368164,7.939698934555054
101,-0.6966260075569153,8.015865564346313
102,-0.7312524318695068,8.099843978881836
103,-0.692383348941803,8.17006230354309
104,-0.7040352821350098,8.239755630493164
105,-0.7030307650566101,8.320660829544067
106,-0.702459990978241,8.395589828491211
107,-0.6935105323791504,8.46972107887268
108,-0.7268579602241516,8.552163124084473
109,-0.7036337852478027,8.634531259536743
110,-0.7240332365036011,8.70021677017212
111,-0.6852625608444214,8.779701948165894
112,-0.6628068089485168,8.852842092514038
113,-0.6738566160202026,8.92011284828186
114,-0.6940664052963257,8.99966287612915
115,-0.6541083455085754,9.070458889007568
116,-0.6986685395240784,9.149644136428833
117,-0.732049822807312,9.22964096069336
118,-0.7083780169487,9.309691429138184
119,-0.7161868214607239,9.384023904800415
120,-0.6490949988365173,9.46012544631958
121,-0.664462685585022,9.52962327003479
122,-0.6741393804550171,9.604299545288086
123,-0.6946262717247009,9.681848287582397
124,-0.7248199582099915,9.759917974472046
125,-0.6772143244743347,9.839753150939941
126,-0.6992522478103638,9.917720317840576
127,-0.679723858833313,9.989734649658203
128,-0.7182396054267883,10.069690942764282
129,-0.6618184447288513,10.140090703964233
130,-0.733605682849884,10.220079898834229
131,-0.7029901146888733,10.299672842025757
132,-0.6514899730682373,10.370083808898926
133,-0.6700764298439026,10.43967866897583
134,-0.6860569715499878,10.5197434425354
135,-0.7363055944442749,10.59964656829834
136,-0.6787989735603333,10.68263030052185
137,-0.633570671081543,10.749799966812134
138,-0.7214292883872986,10.81963300704956
139,-0.6783856153488159,10.899718523025513
140,-0.6515588164329529,10.969851970672607
141,-0.701374351978302,11.039724111557007
142,-0.6870656609535217,11.109630584716797
143,-0.6934453248977661,11.190102100372314
144,-0.7021627426147461,11.259967565536499
145,-0.7183851599693298,11.332269191741943
146,-0.6511635184288025,11.409624814987183
147,-0.7292559146881104,11.490080118179321
148,-0.6621682643890381,11.560340881347656
149,-0.707868218421936,11.63559603691101
150,-0.688989520072937,11.710075855255127
151,-0.670994758605957,11.785731792449951
152,-0.7134526371955872,11.860097646713257
153,-0.6864811778068542,11.929840803146362
154,-0.692405641078949,12.00478982925415
155,-0.6885719299316406,12.079773426055908
156,-0.7113792300224304,12.160979509353638
157,-0.6872573494911194,12.249676942825317
158,-0.6754412055015564,12.329991817474365
159,-0.657240629196167,12.410003185272217
160,-0.7504689693450928,12.490084409713745
161,-0.6798802018165588,12.56966257095337
162,-0.6866369843482971,12.639880895614624
163,-0.6931590437889099,12.72304916381836
164,-0.7428478002548218,12.802274942398071
165,-0.6765334010124207,12.980049133300781
166,-0.7239416241645813,13.060102701187134
167,-0.72403484582901,13.13313102722168
168,-0.7036665081977844,13.203184604644775
169,-0.6852187514305115,13.269982099533081
170,-0.6314572095870972,13.339921236038208
171,-0.6463183164596558,13.40986967086792
172,-0.703707754611969,13.48857569694519
173,-0.6934667825698853,13.559967041015625
174,-0.6888495683670044,13.634736776351929
175,-0.71418297290802,13.709752798080444
176,-0.7410414218902588,13.790112733840942
177,-0.6803916692733765,13.868127346038818
178,-0.7156251668930054,13.939712047576904
179,-0.6878258585929871,14.020092248916626
180,-0.7262688875198364,14.091245174407959
