Epoch,Loss,Train Reward,Eval Reward,Time
0,-0.5988661050796509,-5.046778678894043,-5.4973023414611815,4.25808572769165
1,-0.6120010018348694,-4.999142169952393,nan,5.022704839706421
2,-0.5894145369529724,-5.1131672859191895,nan,5.72046160697937
3,-0.5879423022270203,-5.103982925415039,nan,6.3844757080078125
4,-0.6133925914764404,-4.961088180541992,nan,7.129181861877441
5,-0.6019620895385742,-4.940528869628906,nan,7.848757982254028
6,-0.6025887727737427,-5.030692100524902,nan,8.608559846878052
7,-0.5807753801345825,-5.054919242858887,nan,9.283062934875488
8,-0.5911839604377747,-4.997382640838623,nan,9.935462713241577
9,-0.5780206918716431,-4.767827987670898,nan,10.586894750595093
10,-0.5851099491119385,-4.880611419677734,nan,11.252147912979126
11,-0.5810446739196777,-4.908750534057617,nan,11.899937868118286
12,-0.5886279344558716,-5.092097759246826,nan,12.542714834213257
13,-0.6037492752075195,-4.831747531890869,nan,13.32024073600769
14,-0.6022726893424988,-5.072951316833496,nan,14.108467817306519
15,-0.6040722727775574,-5.096315860748291,nan,14.883242845535278
16,-0.5815659761428833,-4.815642356872559,nan,15.52043890953064
17,-0.6153989434242249,-5.134460926055908,nan,16.254846811294556
18,-0.60452800989151,-4.945529937744141,nan,17.00349473953247
19,-0.5667843222618103,-4.996631622314453,nan,17.64592671394348
20,-0.5757681727409363,-5.025773048400879,nan,18.329272747039795
21,-0.582379162311554,-5.13957405090332,nan,18.991493701934814
22,-0.5950208306312561,-5.154346942901611,nan,19.742896795272827
23,-0.5974072217941284,-5.028400897979736,nan,20.421015739440918
24,-0.5876635313034058,-5.067264556884766,nan,21.120298862457275
25,-0.5763280391693115,-5.205881118774414,nan,21.771750688552856
26,-0.6208314299583435,-5.1450395584106445,nan,22.501099824905396
27,-0.6031855344772339,-5.103984832763672,nan,23.274566888809204
28,-0.6106679439544678,-5.099600315093994,nan,24.0200617313385
29,-0.5841622352600098,-4.899783134460449,nan,24.668840885162354
30,-0.6159760355949402,-5.017186164855957,nan,25.399555683135986
31,-0.6088528037071228,-4.93040132522583,nan,26.129573822021484
32,-0.5844190120697021,-5.009957313537598,nan,26.779963731765747
33,-0.5692510604858398,-4.781380653381348,nan,27.412982940673828
34,-0.6087824106216431,-5.106359958648682,nan,28.14901566505432
35,-0.6024274826049805,-5.002873420715332,nan,28.87161374092102
36,-0.6009652614593506,-5.0575785636901855,nan,29.60210680961609
37,-0.5743362903594971,-4.879029750823975,nan,30.245731830596924
38,-0.580211877822876,-4.792846202850342,nan,30.87262487411499
39,-0.6120089292526245,-4.865993022918701,nan,31.6247878074646
40,-0.5991653203964233,-5.104673385620117,nan,32.29234576225281
41,-0.6038925647735596,-4.877969741821289,nan,33.01002383232117
42,-0.6140210628509521,-5.096883773803711,nan,33.747272968292236
43,-0.5859895348548889,-4.892961502075195,nan,34.4263858795166
44,-0.5850945711135864,-4.984004497528076,nan,35.09361982345581
45,-0.5917220115661621,-4.972953796386719,nan,35.774329662323
46,-0.5736066699028015,-4.710989475250244,nan,36.409461975097656
47,-0.6041398048400879,-5.1321940422058105,nan,37.18619894981384
48,-0.5797932147979736,-4.791088104248047,nan,37.82301998138428
49,-0.5707560777664185,-4.8789591789245605,nan,38.48923969268799
50,-0.5949974656105042,-4.947516441345215,-5.472673225402832,42.410786628723145
51,-0.6003884673118591,-5.302737712860107,nan,43.183467864990234
52,-0.5762701034545898,-5.01828670501709,nan,43.7920708656311
53,-0.5926545858383179,-5.102567672729492,nan,44.43519377708435
54,-0.5804358720779419,-4.9948811531066895,nan,45.052042961120605
55,-0.5778444409370422,-4.903464317321777,nan,45.68635177612305
56,-0.6179580688476562,-4.927158355712891,nan,46.40865993499756
57,-0.5846669673919678,-5.084515571594238,nan,47.04144477844238
58,-0.5819809436798096,-4.79917573928833,nan,47.66094160079956
59,-0.5962104201316833,-5.043912410736084,nan,48.38042974472046
60,-0.5975099802017212,-5.189571380615234,nan,49.01358675956726
61,-0.5880351066589355,-4.75435209274292,nan,49.64960479736328
62,-0.5951411128044128,-4.889765739440918,nan,50.42964768409729
63,-0.5878680944442749,-4.888949394226074,nan,51.10235285758972
64,-0.6085663437843323,-4.953592777252197,nan,51.85466289520264
65,-0.5789632797241211,-5.115641117095947,nan,52.497777700424194
66,-0.6226369142532349,-5.033783435821533,nan,53.22659182548523
67,-0.5817834138870239,-4.800942420959473,nan,53.854087829589844
68,-0.5778845548629761,-5.033793926239014,nan,54.51086068153381
69,-0.585689127445221,-5.026368141174316,nan,55.1451678276062
70,-0.5789867639541626,-4.994442939758301,nan,55.7665228843689
71,-0.5725449323654175,-4.969305992126465,nan,56.46688199043274
72,-0.5830860733985901,-5.096784591674805,nan,57.082345962524414
73,-0.6094499230384827,-4.978031635284424,nan,57.7905068397522
74,-0.6083788275718689,-4.978419780731201,nan,58.492432832717896
75,-0.5811781883239746,-5.034453868865967,nan,59.10898780822754
76,-0.570054829120636,-4.957804203033447,nan,59.73369789123535
77,-0.6198912262916565,-4.870611190795898,nan,60.44647979736328
78,-0.6117859482765198,-5.165370941162109,nan,61.15565586090088
79,-0.5742286443710327,-5.064633846282959,nan,61.80540180206299
80,-0.5891116857528687,-4.915655136108398,nan,62.4494309425354
81,-0.591903030872345,-4.804595470428467,nan,63.072736978530884
82,-0.5925474762916565,-5.004458904266357,nan,63.728052854537964
83,-0.586834728717804,-4.970075607299805,nan,64.35498905181885
84,-0.587032675743103,-4.741149425506592,nan,64.98347687721252
85,-0.5846549272537231,-5.122293472290039,nan,65.61043190956116
86,-0.6080207824707031,-5.066021919250488,nan,66.5014238357544
87,-0.5793839693069458,-5.027721405029297,nan,67.22174882888794
