Epoch,Loss,Cost,Advantage,Time
0,2613.3505859375,-42.835514068603516,-60.8385124206543,4.480393648147583
1,869.9170532226562,77.10851287841797,-20.955841064453125,8.7720205783844
2,1625.35546875,67.22322082519531,-41.11438751220703,12.995784521102905
3,-5337.501953125,-112.68891143798828,138.85528564453125,17.026142120361328
4,19.812210083007812,37.609474182128906,-0.5991865396499634,21.165811777114868
5,-2514.530029296875,-82.2811050415039,69.62700653076172,25.1055326461792
6,4670.9404296875,37.80308532714844,-134.1009521484375,29.241615295410156
7,3106.984130859375,17.83405113220215,-90.2520980834961,33.26752686500549
8,2389.7412109375,27.831457138061523,-70.34178924560547,37.20122194290161
9,1671.639404296875,27.844764709472656,-50.24147415161133,43.80038547515869
10,-6669.8408203125,-172.16229248046875,199.7016143798828,48.27555060386658
11,-324.92840576171875,37.888458251953125,9.74547290802002,51.90534281730652
12,-2037.215576171875,-74.85527038574219,102.36711883544922,55.24533820152283
13,-3676.8876953125,-102.11054992675781,109.52100372314453,59.42518639564514
14,-2276.30419921875,-31.958585739135742,69.48958587646484,63.7555775642395
15,3254.535888671875,38.16767501831055,-100.56895446777344,68.063796043396
16,-987.1278076171875,-54.67547607421875,52.13807678222656,71.28551650047302
17,3519.34619140625,8.330606460571289,-110.84124755859375,75.45517826080322
18,2880.865234375,-1.6012744903564453,-90.83667755126953,79.55548357963562
19,2189.46044921875,-1.4052435159683228,-70.9979476928711,83.71759009361267
20,4679.2392578125,68.60406494140625,-151.03094482421875,87.70066142082214
21,-1209.6319580078125,-71.4046630859375,38.950653076171875,91.78353095054626
22,1563.81494140625,48.63391876220703,-51.00081253051758,95.73726963996887
23,4932.873046875,138.45249938964844,-160.78602600097656,99.64584541320801
24,-1510.3629150390625,-51.4161262512207,49.14929962158203,103.95729231834412
25,-285.2633972167969,-51.647552490234375,9.339783668518066,107.94217371940613
26,-292.28131103515625,-11.778114318847656,9.50085163116455,112.0513060092926
27,1193.848876953125,-1.835807204246521,-40.38151550292969,116.27550745010376
28,615.2098388671875,-11.730789184570312,-20.525714874267578,120.38134098052979
29,2353.35546875,68.15618133544922,-80.27993774414062,124.46673941612244
30,-1374.2513427734375,-134.40069580078125,82.27094268798828,127.56460666656494
31,2018.4937744140625,8.127182006835938,-70.2972183227539,131.76583242416382
32,-1133.136474609375,-71.91613006591797,39.9302864074707,135.53549814224243
33,1136.5552978515625,-61.95232391357422,-40.155311584472656,139.5353488922119
34,-271.96917724609375,38.22795486450195,9.681716918945312,143.04538130760193
35,-1705.2652587890625,-91.94219970703125,59.88646697998047,147.12618041038513
36,-830.3072509765625,-41.92421340942383,29.858470916748047,150.8262233734131
37,-1743.414794921875,-94.38971710205078,112.41181182861328,153.84571504592896
38,-2392.611572265625,-51.870113372802734,89.89754486083984,157.88347101211548
39,2.8346943855285645,-11.890594482421875,-0.06546295434236526,161.71789479255676
40,2106.091064453125,-11.862751007080078,-80.10786437988281,165.79023551940918
41,2070.96240234375,-1.8002880811691284,-80.07913208007812,169.70657658576965
42,-2082.11474609375,-71.68970489501953,79.89060974121094,173.61573266983032
43,-1022.326904296875,-51.58041763305664,39.75937271118164,177.9451048374176
44,-758.4471435546875,-31.56810760498047,29.863624572753906,181.33556127548218
45,518.2320556640625,-91.60394287109375,-20.306501388549805,185.2154974937439
46,-2029.289794921875,-131.4333953857422,79.97160339355469,189.19212174415588
47,1502.239013671875,58.56391906738281,-60.02425765991211,193.16868138313293
48,1567.6993408203125,-11.377670288085938,-62.93964385986328,196.79505157470703
49,3917.885009765625,68.59111785888672,-159.91580200195312,200.69410824775696
50,-5.851784706115723,48.567970275878906,0.219948410987854,204.83521223068237
51,-4642.89208984375,-81.19908905029297,190.06784057617188,208.38225197792053
52,-1932.474853515625,-51.31699752807617,80.14354705810547,212.35517764091492
