Epoch,Loss,Train Reward,Eval Reward,Time
0,-0.6625146269798279,-8.124689102172852,-8.74195032119751,8.15119194984436
1,-0.6298009157180786,-8.01087760925293,nan,9.117953062057495
2,-0.6714357137680054,-8.190253257751465,nan,10.297351121902466
3,-0.6628981232643127,-8.147444725036621,nan,11.478823184967041
4,-0.6935225129127502,-8.404122352600098,nan,12.680706977844238
5,-0.6546832919120789,-7.753624439239502,nan,13.749109983444214
6,-0.705642580986023,-8.544073104858398,nan,14.990401029586792
7,-0.6669872999191284,-7.971196174621582,nan,16.100302934646606
8,-0.7211006879806519,-8.386064529418945,nan,17.38134002685547
9,-0.6976248025894165,-8.144930839538574,nan,18.545597791671753
10,-0.7005363702774048,-8.416509628295898,nan,19.770945072174072
11,-0.6650167107582092,-8.709688186645508,nan,20.780097007751465
12,-0.6899140477180481,-7.975795745849609,nan,21.967247009277344
13,-0.6985023021697998,-8.181175231933594,nan,23.241240978240967
14,-0.6914599537849426,-8.143668174743652,nan,24.399688243865967
15,-0.6849194765090942,-7.848820686340332,nan,25.554715156555176
16,-0.6587415933609009,-7.854290008544922,nan,26.552592992782593
17,-0.7189521193504333,-8.287413597106934,nan,27.745031118392944
18,-0.6902096271514893,-8.046529769897461,nan,28.878257036209106
19,-0.6799507141113281,-8.546826362609863,nan,29.974683046340942
20,-0.6722291111946106,-8.028292655944824,nan,31.19120192527771
21,-0.6814395785331726,-8.524996757507324,nan,32.27900695800781
22,-0.690268337726593,-7.898690223693848,nan,33.48487901687622
23,-0.7027581930160522,-8.104455947875977,nan,34.730385065078735
24,-0.6581622958183289,-8.463034629821777,nan,36.06381297111511
25,-0.6670792698860168,-8.158500671386719,nan,37.208170890808105
26,-0.7094558477401733,-7.939150810241699,nan,38.538552045822144
27,-0.665080189704895,-7.758934497833252,nan,39.63366389274597
28,-0.6819124817848206,-8.444879531860352,nan,40.75955080986023
29,-0.6724929809570312,-8.380120277404785,nan,41.95241904258728
30,-0.6701149344444275,-8.266399383544922,nan,43.02253293991089
31,-0.7131574153900146,-8.501975059509277,nan,44.18730807304382
32,-0.6402386426925659,-7.52015495300293,nan,45.57192802429199
33,-0.7096026539802551,-8.449823379516602,nan,46.83621597290039
34,-0.6663775444030762,-7.877202987670898,nan,48.067612171173096
35,-0.6686226725578308,-8.353039741516113,nan,49.30176615715027
36,-0.6624607443809509,-8.105875015258789,nan,50.408900022506714
37,-0.6965635418891907,-8.156208992004395,nan,51.710278034210205
38,-0.689709484577179,-7.842028617858887,nan,52.96815514564514
39,-0.6712462306022644,-8.107534408569336,nan,54.16197109222412
40,-0.6981945633888245,-8.278902053833008,nan,55.42624306678772
41,-0.6730713844299316,-8.251888275146484,nan,56.59659695625305
42,-0.6960648894309998,-7.904472827911377,nan,57.97479605674744
43,-0.6629181504249573,-8.408493041992188,nan,59.117937088012695
44,-0.6766571402549744,-8.431619644165039,nan,60.28922700881958
45,-0.7075183987617493,-8.291839599609375,nan,61.56673192977905
46,-0.6733006834983826,-8.25767993927002,nan,62.66701602935791
47,-0.6711975336074829,-8.460391998291016,nan,63.72769093513489
48,-0.7046148180961609,-8.312338829040527,nan,64.96583700180054
49,-0.6648091673851013,-8.228349685668945,nan,66.09973406791687
50,-0.7000184655189514,-8.216675758361816,-8.769349670410156,74.35951805114746
51,-0.6642298698425293,-7.9713826179504395,nan,75.53073811531067
52,-0.6966273784637451,-7.960568904876709,nan,76.77491807937622
53,-0.6488238573074341,-8.115887641906738,nan,77.80277299880981
54,-0.6914113759994507,-8.20602798461914,nan,79.00304889678955
55,-0.7012819647789001,-8.328619003295898,nan,80.18449807167053
56,-0.6527913212776184,-8.321939468383789,nan,81.42095899581909
57,-0.6898654103279114,-8.215250015258789,nan,82.59974598884583
58,-0.6844441294670105,-7.820002555847168,nan,83.7548840045929
59,-0.6991108059883118,-8.085160255432129,nan,84.98031091690063
60,-0.6581612229347229,-7.787779808044434,nan,86.0694010257721
61,-0.6916571855545044,-7.92452335357666,nan,87.23434591293335
62,-0.6520223021507263,-8.198271751403809,nan,88.28145599365234
63,-0.658665120601654,-7.915919303894043,nan,89.33761501312256
64,-0.6753276586532593,-8.246018409729004,nan,90.45478796958923
65,-0.6947120428085327,-8.172123908996582,nan,91.57300591468811
66,-0.6960575580596924,-7.896918296813965,nan,92.69331192970276
67,-0.6701979041099548,-8.308454513549805,nan,93.74390602111816
68,-0.6557360291481018,-8.111400604248047,nan,94.92420816421509
69,-0.7042669653892517,-8.255743980407715,nan,96.07131791114807
70,-0.7067041993141174,-8.006412506103516,nan,97.25812602043152
71,-0.6528105139732361,-8.129602432250977,nan,98.33185601234436
72,-0.6609787940979004,-8.186931610107422,nan,99.3725848197937
73,-0.7010456323623657,-8.253429412841797,nan,100.52280116081238
74,-0.7051924467086792,-8.560018539428711,nan,101.68310594558716
75,-0.7068250179290771,-8.438619613647461,nan,102.83630394935608
76,-0.6974314451217651,-8.195053100585938,nan,104.00483393669128
77,-0.6991368532180786,-8.290851593017578,nan,105.14459896087646
78,-0.703453004360199,-8.073244094848633,nan,106.28730010986328
79,-0.6745608448982239,-8.220498085021973,nan,107.315505027771
80,-0.6979705691337585,-8.21612548828125,nan,108.52718782424927
81,-0.6973108053207397,-8.354755401611328,nan,109.72564101219177
82,-0.628214955329895,-8.435641288757324,nan,110.7122449874878
83,-0.6683371663093567,-8.025959968566895,nan,111.72708916664124
84,-0.6698687672615051,-8.440377235412598,nan,112.75627517700195
85,-0.6755447387695312,-8.291715621948242,nan,113.81435894966125
86,-0.7027899026870728,-8.116860389709473,nan,114.9742739200592
87,-0.6606349945068359,-8.158957481384277,nan,116.04554581642151
88,-0.6852636933326721,-8.109092712402344,nan,117.20646905899048
89,-0.6966146230697632,-8.122285842895508,nan,118.33899784088135
90,-0.702323317527771,-8.156630516052246,nan,119.53572082519531
91,-0.6705594658851624,-8.41765308380127,nan,120.58894515037537
92,-0.6899207234382629,-8.364691734313965,nan,121.76827502250671
93,-0.6870426535606384,-7.936570167541504,nan,122.98785305023193
94,-0.6577440500259399,-8.295286178588867,nan,124.04851388931274
95,-0.6604450941085815,-8.17440128326416,nan,125.40754914283752
96,-0.6857463717460632,-7.8354926109313965,nan,126.62560391426086
97,-0.6784670948982239,-8.561705589294434,nan,127.75571799278259
98,-0.6944887638092041,-7.982666015625,nan,128.91059803962708
99,-0.6678977608680725,-8.249372482299805,nan,130.01360821723938
100,-0.7097965478897095,-8.222027778625488,-8.459406471252441,137.42923092842102
101,-0.6898863315582275,-8.050142288208008,nan,138.68016600608826
102,-0.7209901809692383,-7.95369291305542,nan,139.98950099945068
103,-0.6866458058357239,-7.890707969665527,nan,141.1464569568634
104,-0.6635115742683411,-7.867225646972656,nan,142.5374150276184
105,-0.6969202756881714,-8.27188777923584,nan,143.96715092658997
106,-0.6560808420181274,-8.082477569580078,nan,145.09170699119568
107,-0.6553333401679993,-7.8171305656433105,nan,146.15806889533997
