Epoch,Loss,Train Reward,Eval Reward,Time
0,-0.575524091720581,-15.814140319824219,-16.24844846725464,2.0743319988250732
1,-0.5657727122306824,-16.12021255493164,nan,2.365139961242676
2,-0.5488027334213257,-15.982320785522461,nan,2.6482748985290527
3,-0.5553878545761108,-16.828414916992188,nan,2.951425075531006
4,-0.5290084481239319,-15.42330551147461,nan,3.227318048477173
5,-0.5557913780212402,-15.885065078735352,nan,3.498729944229126
6,-0.5556297898292542,-15.647177696228027,nan,3.788172960281372
7,-0.5374736785888672,-15.945581436157227,nan,4.067246913909912
8,-0.521274209022522,-16.536518096923828,nan,4.354820966720581
9,-0.5624414682388306,-15.236625671386719,nan,4.652074098587036
10,-0.5507322549819946,-17.02119255065918,nan,4.954987049102783
11,-0.5200703144073486,-16.037452697753906,nan,5.260963201522827
12,-0.573876678943634,-16.093523025512695,nan,5.592823028564453
13,-0.5490028262138367,-16.171741485595703,nan,5.958878040313721
14,-0.5344030857086182,-15.667930603027344,nan,6.2761900424957275
15,-0.5230759382247925,-15.686692237854004,nan,6.576079845428467
16,-0.499399870634079,-17.026426315307617,nan,6.866403818130493
17,-0.5221744179725647,-14.659984588623047,nan,7.205059051513672
18,-0.5146147608757019,-16.16322898864746,nan,7.629593133926392
19,-0.508956253528595,-16.039278030395508,nan,7.968825817108154
20,-0.5500729084014893,-16.224517822265625,nan,8.318902969360352
21,-0.5321976542472839,-15.37887954711914,nan,8.68917989730835
22,-0.5220959186553955,-15.74817180633545,nan,9.013344049453735
23,-0.5281697511672974,-15.740205764770508,nan,9.364753007888794
24,-0.48433104157447815,-15.487905502319336,nan,9.706725835800171
25,-0.4950271546840668,-15.151601791381836,nan,10.039086103439331
26,-0.47971421480178833,-15.888449668884277,nan,10.36681079864502
27,-0.48292192816734314,-15.785529136657715,nan,10.721052885055542
28,-0.4719589650630951,-15.604982376098633,nan,11.080863952636719
29,-0.4769711196422577,-15.468886375427246,nan,11.42952299118042
30,-0.5018676519393921,-15.276805877685547,nan,11.779378890991211
31,-0.4813569486141205,-15.118366241455078,nan,12.249389171600342
32,-0.46255284547805786,-15.266056060791016,nan,12.561041831970215
33,-0.4654480814933777,-14.746334075927734,nan,12.901700973510742
34,-0.46095409989356995,-15.965569496154785,nan,13.233479022979736
35,-0.4620552659034729,-15.308952331542969,nan,13.558947086334229
36,-0.4804328680038452,-16.14739990234375,nan,13.888676881790161
37,-0.43507522344589233,-15.769547462463379,nan,14.197625160217285
38,-0.44721919298171997,-15.199399948120117,nan,14.54601502418518
39,-0.41015422344207764,-14.39301872253418,nan,14.848576068878174
40,-0.4644584655761719,-15.797002792358398,nan,15.193230867385864
41,-0.46738600730895996,-15.691356658935547,nan,15.561697959899902
42,-0.4786235988140106,-14.5317964553833,nan,15.895909786224365
43,-0.4592098891735077,-15.370233535766602,nan,16.20852780342102
44,-0.4377340078353882,-15.644815444946289,nan,16.52918791770935
45,-0.44619220495224,-15.251924514770508,nan,16.85138201713562
46,-0.428943932056427,-15.503594398498535,nan,17.17933201789856
47,-0.4285457134246826,-14.976553916931152,nan,17.495539903640747
48,-0.4389932453632355,-14.96462631225586,nan,17.83277201652527
49,-0.41301465034484863,-14.934810638427734,nan,18.15607714653015
50,-0.4142555892467499,-14.884811401367188,-15.43177309036255,20.16992211341858
51,-0.42594975233078003,-15.35633373260498,nan,20.5202579498291
52,-0.4429342746734619,-15.455920219421387,nan,20.851975917816162
53,-0.46068137884140015,-14.604023933410645,nan,21.1978178024292
54,-0.44597405195236206,-14.824726104736328,nan,21.54788088798523
55,-0.48554009199142456,-15.114554405212402,nan,21.945321083068848
56,-0.43314969539642334,-14.95566463470459,nan,22.281280040740967
57,-0.46159422397613525,-15.81197452545166,nan,22.60381293296814
58,-0.47633087635040283,-15.575743675231934,nan,23.04562783241272
59,-0.4258846044540405,-15.049118995666504,nan,23.398607969284058
60,-0.4117810130119324,-14.49887752532959,nan,23.73737597465515
61,-0.4335789978504181,-15.184859275817871,nan,24.088320016860962
62,-0.4723726511001587,-15.263415336608887,nan,24.477234840393066
63,-0.46279197931289673,-14.432047843933105,nan,24.808100938796997
64,-0.4453365206718445,-15.324416160583496,nan,25.16083002090454
65,-0.4624386131763458,-14.60350227355957,nan,25.491549015045166
66,-0.4437962770462036,-15.245935440063477,nan,25.815587043762207
67,-0.44074302911758423,-15.293352127075195,nan,26.138842821121216
68,-0.42559149861335754,-15.138054847717285,nan,26.457831859588623
69,-0.46277713775634766,-14.829484939575195,nan,26.764402866363525
70,-0.4529867470264435,-14.947903633117676,nan,27.076679944992065
71,-0.46687957644462585,-15.492402076721191,nan,27.393104791641235
72,-0.425140380859375,-14.470382690429688,nan,27.72165608406067
73,-0.4232386648654938,-15.07929801940918,nan,28.068084001541138
74,-0.4554057717323303,-15.610700607299805,nan,28.399245977401733
75,-0.4400934875011444,-15.445853233337402,nan,28.724503993988037
76,-0.4224868714809418,-14.413578033447266,nan,29.131360054016113
77,-0.4131874442100525,-14.841998100280762,nan,29.451470136642456
78,-0.41585880517959595,-14.593950271606445,nan,29.79096817970276
79,-0.4389178454875946,-14.800735473632812,nan,30.118592023849487
80,-0.4394364356994629,-14.620673179626465,nan,30.43311309814453
81,-0.4297444820404053,-14.457426071166992,nan,30.765886068344116
82,-0.4285644292831421,-14.793593406677246,nan,31.10284185409546
83,-0.3856028616428375,-15.129982948303223,nan,31.413599014282227
84,-0.4638478457927704,-15.21967887878418,nan,31.755424976348877
85,-0.41024458408355713,-14.818822860717773,nan,32.08155298233032
86,-0.4237852394580841,-15.071261405944824,nan,32.41294479370117
87,-0.4620349109172821,-15.161089897155762,nan,32.771399974823
88,-0.41419312357902527,-14.18505859375,nan,33.10722589492798
89,-0.40946391224861145,-14.478360176086426,nan,33.45042896270752
90,-0.44937244057655334,-14.409589767456055,nan,33.77348613739014
91,-0.4514705240726471,-15.563291549682617,nan,34.10897207260132
92,-0.4275878667831421,-15.237095832824707,nan,34.433106899261475
93,-0.41439154744148254,-14.958563804626465,nan,34.85478615760803
94,-0.4320043921470642,-14.98735523223877,nan,35.18969202041626
95,-0.43844106793403625,-15.126693725585938,nan,35.51578092575073
96,-0.40267688035964966,-15.087260246276855,nan,35.82206702232361
97,-0.4250311553478241,-14.844244003295898,nan,36.13952302932739
98,-0.42480117082595825,-14.717960357666016,nan,36.44839406013489
99,-0.4191111922264099,-15.252042770385742,nan,36.769508838653564
100,-0.42012277245521545,-14.491659164428711,-14.884157752990722,38.80570197105408
101,-0.3894365727901459,-14.360824584960938,nan,39.141555070877075
102,-0.4162389039993286,-14.114494323730469,nan,39.61166286468506
103,-0.39160117506980896,-15.108927726745605,nan,39.96515107154846
104,-0.43111518025398254,-15.192605018615723,nan,40.33493614196777
105,-0.3791574239730835,-14.234128952026367,nan,40.663941860198975
106,-0.40794017910957336,-15.166139602661133,nan,40.999582052230835
107,-0.3712451159954071,-14.667543411254883,nan,41.32749795913696
108,-0.402946799993515,-14.92710018157959,nan,41.653724908828735
109,-0.3838689625263214,-14.770617485046387,nan,41.97672390937805
110,-0.3515389859676361,-14.351560592651367,nan,42.32969093322754
111,-0.3592625856399536,-14.676990509033203,nan,42.649675130844116
112,-0.3928888738155365,-14.232571601867676,nan,42.996392011642456
113,-0.376820832490921,-13.952169418334961,nan,43.35440683364868
114,-0.35320723056793213,-14.886171340942383,nan,43.67645192146301
115,-0.35598018765449524,-15.027734756469727,nan,43.99871301651001
116,-0.36693108081817627,-15.035015106201172,nan,44.347801208496094
117,-0.3580557703971863,-14.939157485961914,nan,44.67412614822388
118,-0.37883660197257996,-14.832191467285156,nan,45.04060482978821
119,-0.3891410529613495,-15.535863876342773,nan,45.50612998008728
120,-0.36714816093444824,-14.744075775146484,nan,45.85148811340332
121,-0.3628856837749481,-15.012262344360352,nan,46.17406702041626
122,-0.3725038170814514,-15.012060165405273,nan,46.49477982521057
123,-0.3584861755371094,-14.697867393493652,nan,46.820111989974976
124,-0.35984957218170166,-15.06789779663086,nan,47.14692497253418
125,-0.38768908381462097,-14.146440505981445,nan,47.4708468914032
126,-0.386562705039978,-14.635109901428223,nan,47.79439115524292
127,-0.3526926636695862,-15.05676555633545,nan,48.11863088607788
128,-0.3704417645931244,-15.007566452026367,nan,48.45283102989197
129,-0.368245929479599,-14.896480560302734,nan,48.786290884017944
130,-0.3828248679637909,-15.099776268005371,nan,49.12261700630188
131,-0.3709137439727783,-14.374249458312988,nan,49.465147972106934
132,-0.3577924966812134,-14.9720458984375,nan,49.79929709434509
133,-0.3601931929588318,-15.00484561920166,nan,50.12398600578308
134,-0.3448548913002014,-14.47573471069336,nan,50.4575879573822
135,-0.3444826304912567,-14.620454788208008,nan,50.78038716316223
136,-0.35616546869277954,-14.809346199035645,nan,51.1154899597168
137,-0.38304248452186584,-14.502283096313477,nan,51.52899694442749
138,-0.34832510352134705,-14.3938627243042,nan,51.956769943237305
139,-0.33532583713531494,-14.261345863342285,nan,52.290444135665894
140,-0.31505298614501953,-13.791415214538574,nan,52.61454486846924
141,-0.40516147017478943,-14.466732025146484,nan,52.947417974472046
142,-0.36086249351501465,-14.59676456451416,nan,53.29734396934509
143,-0.36834606528282166,-14.323995590209961,nan,53.62935400009155
144,-0.3350847363471985,-14.373619079589844,nan,53.95852994918823
145,-0.3478861153125763,-14.17888069152832,nan,54.28979992866516
146,-0.35425758361816406,-14.659383773803711,nan,54.628540992736816
147,-0.3565320670604706,-14.67703628540039,nan,54.95772385597229
148,-0.35465919971466064,-14.637333869934082,nan,55.3035249710083
149,-0.3438810110092163,-14.579052925109863,nan,55.64409399032593
150,-0.3794693350791931,-14.553325653076172,-14.864415264129638,57.668975830078125
151,-0.37914779782295227,-14.341373443603516,nan,58.01570415496826
152,-0.3461008667945862,-14.796594619750977,nan,58.35287880897522
153,-0.3859715759754181,-14.379860877990723,nan,58.68250489234924
154,-0.3388004004955292,-13.545185089111328,nan,59.01126003265381
155,-0.35595908761024475,-13.888337135314941,nan,59.333441972732544
156,-0.3550949692726135,-14.12088680267334,nan,59.67923092842102
157,-0.34949034452438354,-14.236226081848145,nan,60.01481080055237
158,-0.3746025860309601,-14.05117130279541,nan,60.34620809555054
159,-0.35022982954978943,-14.29001235961914,nan,60.68370985984802
160,-0.3355723023414612,-14.649467468261719,nan,61.01439905166626
161,-0.3623211681842804,-14.677233695983887,nan,61.33860397338867
162,-0.33787456154823303,-14.257622718811035,nan,61.658977031707764
163,-0.3261395990848541,-14.044391632080078,nan,61.99873495101929
164,-0.3933360278606415,-14.176106452941895,nan,62.40203809738159
165,-0.3569420278072357,-14.482683181762695,nan,62.71053218841553
166,-0.3815702795982361,-14.35203742980957,nan,63.03903388977051
167,-0.3419530689716339,-14.620048522949219,nan,63.358349084854126
168,-0.3467766344547272,-14.264830589294434,nan,63.68770790100098
169,-0.35664424300193787,-13.748271942138672,nan,64.0190589427948
170,-0.3692269027233124,-14.362878799438477,nan,64.33086585998535
171,-0.37019219994544983,-13.885958671569824,nan,64.66057395935059
172,-0.3415478467941284,-13.908608436584473,nan,64.98534202575684
173,-0.3636128306388855,-14.160759925842285,nan,65.30831480026245
174,-0.37686559557914734,-14.066984176635742,nan,65.64170694351196
175,-0.32365721464157104,-14.574379920959473,nan,65.96969509124756
176,-0.35517898201942444,-14.430986404418945,nan,66.28726887702942
177,-0.35617953538894653,-14.23957633972168,nan,66.62094378471375
178,-0.3578139841556549,-14.145011901855469,nan,66.96780586242676
179,-0.3337402939796448,-14.218981742858887,nan,67.33708691596985
180,-0.3798450827598572,-14.170165061950684,nan,67.69196915626526
181,-0.3282613158226013,-13.799663543701172,nan,68.0313069820404
182,-0.3301090598106384,-13.540935516357422,nan,68.45193815231323
183,-0.3524641692638397,-13.415494918823242,nan,68.77566909790039
184,-0.368704617023468,-14.049764633178711,nan,69.09792399406433
185,-0.3322274386882782,-13.533759117126465,nan,69.438148021698
186,-0.334043949842453,-14.458902359008789,nan,69.80288481712341
187,-0.36726242303848267,-14.097977638244629,nan,70.13867282867432
188,-0.34927666187286377,-13.662975311279297,nan,70.4602530002594
189,-0.32849329710006714,-13.998353958129883,nan,70.78264808654785
