Epoch,Loss,Train Reward,Eval Reward,Time
0,-0.7688958048820496,-65.76366424560547,-54.07105178833008,5.190182209014893
1,-0.7283636331558228,-65.25535583496094,nan,5.939764022827148
2,-0.6963603496551514,-64.0568618774414,nan,6.582279205322266
3,-0.7449610829353333,-62.81419372558594,nan,7.210865259170532
4,-0.7585129141807556,-61.73328399658203,nan,8.034439325332642
5,-0.7542923092842102,-60.9924430847168,nan,8.734764099121094
6,-0.761644184589386,-62.01904296875,nan,9.388774156570435
7,-0.7019428610801697,-63.21490478515625,nan,10.00163197517395
8,-0.7378790378570557,-60.73980712890625,nan,10.653272151947021
9,-0.6848853230476379,-62.91059494018555,nan,11.247919082641602
10,-0.707542359828949,-60.71909713745117,nan,11.890964031219482
11,-0.7205422520637512,-62.46188735961914,nan,12.5038321018219
12,-0.6745131015777588,-61.39911651611328,nan,13.103068351745605
13,-0.720729410648346,-60.77607345581055,nan,13.730865240097046
14,-0.6561513543128967,-60.62561798095703,nan,14.333891153335571
15,-0.7078862190246582,-57.16047286987305,nan,15.165605306625366
16,-0.6589899659156799,-58.17491912841797,nan,15.803372144699097
17,-0.6859258413314819,-59.71070861816406,nan,16.455337047576904
18,-0.6370246410369873,-58.92350769042969,nan,17.11189317703247
19,-0.635058581829071,-57.710166931152344,nan,17.746878147125244
20,-0.6453682780265808,-56.862606048583984,nan,18.393244981765747
21,-0.6924750208854675,-59.883216857910156,nan,19.074604034423828
22,-0.6312056183815002,-57.49828338623047,nan,19.75682306289673
23,-0.6408113241195679,-57.90362548828125,nan,20.404897212982178
24,-0.6534521579742432,-56.7054328918457,nan,21.061342000961304
25,-0.6825421452522278,-57.25360107421875,nan,21.784282207489014
26,-0.6741432547569275,-56.76130294799805,nan,22.9417941570282
27,-0.645646333694458,-60.357208251953125,nan,23.704124212265015
28,-0.6543053388595581,-59.2347412109375,nan,24.424609184265137
29,-0.6348260641098022,-55.39453125,nan,25.116345167160034
30,-0.6302656531333923,-55.19298553466797,nan,25.758150339126587
31,-0.6313563585281372,-56.3138313293457,nan,26.423457145690918
32,-0.6329990029335022,-57.62939453125,nan,27.05601215362549
33,-0.6390419602394104,-56.564910888671875,nan,27.756404161453247
34,-0.6187668442726135,-55.109317779541016,nan,28.440301179885864
35,-0.6511960029602051,-57.13290023803711,nan,29.192503213882446
36,-0.607747495174408,-58.93382263183594,nan,29.890215158462524
37,-0.5801035165786743,-56.69208526611328,nan,30.70841908454895
38,-0.60909104347229,-58.2249870300293,nan,31.38101100921631
39,-0.6131446361541748,-53.925750732421875,nan,32.090179204940796
40,-0.5786123871803284,-55.97452926635742,nan,33.19726896286011
41,-0.6090565323829651,-54.190826416015625,nan,33.955475091934204
42,-0.6007071733474731,-56.249637603759766,nan,34.71209907531738
43,-0.6152871251106262,-57.250667572021484,nan,35.40046215057373
44,-0.6047084331512451,-52.031768798828125,nan,36.142850160598755
45,-0.5977795720100403,-54.041236877441406,nan,36.87545704841614
46,-0.5954238176345825,-54.07988357543945,nan,37.61769914627075
