Epoch,Loss,Time
0,-0.7498467564582825,0.3219904899597168
1,-0.7780364751815796,0.5747263431549072
2,-0.7790127992630005,0.9146056175231934
3,-0.7519201636314392,1.1758661270141602
4,-0.7574968338012695,1.4266273975372314
5,-0.7731157541275024,1.6845307350158691
6,-0.7476516366004944,1.937237024307251
7,-0.742575466632843,2.174567222595215
8,-0.7550206184387207,2.4345014095306396
9,-0.7504716515541077,2.687553882598877
10,-0.747411847114563,2.934475898742676
11,-0.749636709690094,3.1748337745666504
12,-0.7452770471572876,3.4381766319274902
13,-0.7762655019760132,3.6947898864746094
14,-0.7484879493713379,3.954982280731201
15,-0.7515234351158142,4.195418119430542
16,-0.7485427856445312,4.564597845077515
17,-0.7854178547859192,4.822546005249023
18,-0.7856448888778687,5.09002947807312
19,-0.7408734560012817,5.339538097381592
20,-0.7502775192260742,5.576728343963623
21,-0.762854278087616,5.834511041641235
22,-0.7758386135101318,6.096210241317749
23,-0.7802281379699707,6.3799004554748535
24,-0.7504128813743591,6.659024715423584
25,-0.7847278118133545,6.934542894363403
26,-0.789008378982544,7.232983112335205
27,-0.7578314542770386,7.511490345001221
28,-0.7545838356018066,7.758060455322266
29,-0.7540786862373352,8.010948181152344
30,-0.7013870477676392,8.34494948387146
31,-0.7853620052337646,8.608722925186157
32,-0.7776871919631958,8.864792346954346
33,-0.7598379254341125,9.104548692703247
34,-0.7480243444442749,9.344636678695679
35,-0.7595897912979126,9.594615936279297
36,-0.7865303754806519,9.864513158798218
37,-0.7494140267372131,10.10844874382019
38,-0.7589502334594727,10.344721794128418
39,-0.7541011571884155,10.596947431564331
40,-0.7599543333053589,10.834952116012573
41,-0.7459599375724792,11.076634883880615
42,-0.7467672824859619,11.311854600906372
43,-0.7458770275115967,11.561295747756958
44,-0.7511860132217407,11.914906740188599
45,-0.7774176001548767,12.184829711914062
46,-0.7064427733421326,12.414891242980957
47,-0.7526299953460693,12.662121534347534
48,-0.7554537057876587,12.89861512184143
49,-0.7857717871665955,13.146565437316895
50,-0.7394569516181946,13.38450288772583
51,-0.7425618767738342,13.634918689727783
52,-0.7522779703140259,13.874886751174927
53,-0.7498682141304016,14.110928297042847
54,-0.7802035808563232,14.354889392852783
55,-0.7778493762016296,14.604865312576294
56,-0.770186185836792,14.85475206375122
57,-0.7569679617881775,15.097876071929932
58,-0.7460596561431885,15.454718112945557
59,-0.7537317872047424,15.704845428466797
60,-0.7621275186538696,15.944710969924927
61,-0.7807818055152893,16.19866633415222
62,-0.7441670894622803,16.45763611793518
63,-0.7526552677154541,16.70463228225708
64,-0.7478394508361816,16.954944133758545
65,-0.7205942869186401,17.199333667755127
66,-0.7515366673469543,17.44459295272827
67,-0.7819539308547974,17.704782247543335
68,-0.7647092938423157,17.950162649154663
69,-0.7841541171073914,18.204840183258057
70,-0.7508222460746765,18.45488715171814
71,-0.7421337962150574,18.70461916923523
72,-0.7461915016174316,19.074745178222656
73,-0.7561931610107422,19.34473729133606
74,-0.7487730979919434,19.601173639297485
75,-0.7770230770111084,19.85479736328125
76,-0.7383826375007629,20.104702711105347
77,-0.7848122715950012,20.354604959487915
78,-0.7783501744270325,20.618544340133667
79,-0.7388092279434204,20.854684829711914
80,-0.7898373007774353,21.114717483520508
81,-0.7441133856773376,21.354905128479004
82,-0.7458003163337708,21.600974082946777
83,-0.7806733846664429,21.85465693473816
84,-0.7480680346488953,22.10621213912964
85,-0.7462581992149353,22.374693155288696
86,-0.7484634518623352,22.754612922668457
87,-0.746721625328064,23.02471399307251
88,-0.7510517835617065,23.29475498199463
89,-0.7515419125556946,23.55243229866028
90,-0.7522826790809631,23.80476450920105
91,-0.7549974918365479,24.064520835876465
92,-0.7514012455940247,24.314741849899292
93,-0.7479215860366821,24.564738988876343
94,-0.7857022881507874,24.824512481689453
95,-0.7462142705917358,25.064827919006348
96,-0.7410832643508911,25.307738304138184
97,-0.7472943663597107,25.544813632965088
98,-0.7528397440910339,25.788970947265625
99,-0.7855262756347656,26.04455256462097
100,-0.7506390810012817,26.414624214172363
101,-0.7920278906822205,26.67460870742798
102,-0.7504456639289856,26.923101663589478
103,-0.7057909965515137,27.14481282234192
104,-0.7849026918411255,27.400430917739868
105,-0.7532749772071838,27.63459610939026
106,-0.7795252203941345,27.89025092124939
107,-0.7460818886756897,28.13481855392456
108,-0.7484350800514221,28.376786947250366
109,-0.7779735922813416,28.624675035476685
110,-0.7549894452095032,28.864710092544556
111,-0.7500929832458496,29.107961177825928
112,-0.7468748688697815,29.344757080078125
113,-0.7518149614334106,29.584534645080566
114,-0.7480881810188293,29.944796800613403
115,-0.7497521042823792,30.184984922409058
116,-0.7749906182289124,30.441404104232788
117,-0.7632788419723511,30.67651653289795
118,-0.7790703773498535,30.92861318588257
119,-0.757674515247345,31.16477680206299
120,-0.7576050758361816,31.40618324279785
121,-0.7720950841903687,31.658035278320312
122,-0.805610179901123,31.914942502975464
123,-0.7585436105728149,32.18489956855774
124,-0.7508096098899841,32.45553946495056
125,-0.7860782742500305,32.727065563201904
126,-0.7825744152069092,32.99456214904785
127,-0.7565054893493652,33.244083642959595
128,-0.7774973511695862,33.614625215530396
129,-0.7528462409973145,33.88483738899231
130,-0.7552790641784668,34.13483548164368
131,-0.7447353601455688,34.378233671188354
132,-0.7507205009460449,34.62463569641113
133,-0.7442746162414551,34.88476872444153
134,-0.7503432631492615,35.13475465774536
135,-0.7892648577690125,35.39493465423584
136,-0.742196798324585,35.64662575721741
137,-0.7570115327835083,35.89890503883362
138,-0.7530609965324402,36.15483832359314
139,-0.7017817497253418,36.38455939292908
140,-0.783035933971405,36.64660620689392
141,-0.7425953149795532,36.90101599693298
142,-0.75274658203125,37.25474834442139
143,-0.7704720497131348,37.515002965927124
144,-0.7898461818695068,37.774954319000244
145,-0.7522386908531189,38.02488040924072
146,-0.753951370716095,38.27469277381897
147,-0.7802801132202148,38.5345094203949
148,-0.754997730255127,38.78488492965698
149,-0.753404974937439,39.031625747680664
150,-0.7539879083633423,39.284785747528076
151,-0.7531856894493103,39.53466320037842
