Epoch,Loss,Cost,Advantage,Time
0,-0.5405699014663696,-2.073622226715088,0.13390295207500458,0.3227517604827881
1,-0.3093024492263794,-1.9280561208724976,0.04741958528757095,0.5840625762939453
2,0.2879205346107483,-1.9558851718902588,-0.16396567225456238,0.8509731292724609
3,0.1271165907382965,-2.0923805236816406,-0.03415799140930176,1.081657886505127
4,0.21400806307792664,-1.6525062322616577,-0.17926490306854248,1.2996406555175781
5,0.17854002118110657,-1.850325345993042,-0.2287546694278717,1.5343017578125
6,0.13252532482147217,-2.015045642852783,-0.13969941437244415,1.7755827903747559
7,0.43022555112838745,-1.6442375183105469,-0.35477322340011597,2.023629665374756
8,1.2357852458953857,-2.0018489360809326,-0.615096390247345,2.3169000148773193
9,0.5410676598548889,-1.9207878112792969,-0.30641287565231323,2.5764822959899902
10,0.7154639959335327,-1.8572852611541748,-0.20367804169654846,2.8354554176330566
11,0.044284164905548096,-1.5973761081695557,-0.29251036047935486,3.055659532546997
12,0.04288666695356369,-2.279106855392456,-0.0360480435192585,3.238445520401001
13,0.533021092414856,-1.9733318090438843,-0.20832009613513947,3.4091591835021973
14,0.5298811197280884,-1.9863094091415405,-0.39613649249076843,3.5846476554870605
15,0.27817508578300476,-1.86993408203125,-0.20040616393089294,3.759000539779663
16,0.3660077452659607,-1.6651691198349,-0.4447125792503357,3.9531662464141846
17,0.3765530586242676,-1.6711833477020264,-0.3157222867012024,4.202889919281006
18,0.1988724023103714,-1.9630590677261353,-0.19639800488948822,4.4792845249176025
19,0.4977542459964752,-1.8860352039337158,-0.4776016175746918,4.7203004360198975
20,0.10710712522268295,-1.8700332641601562,-0.08111394941806793,4.972363710403442
21,0.09329107403755188,-1.6682729721069336,-0.24432572722434998,5.260065078735352
22,0.4466426968574524,-1.6587235927581787,-0.44749242067337036,5.5247273445129395
23,0.06459222733974457,-2.0012457370758057,-0.034695815294981,5.785022974014282
24,0.26271408796310425,-1.7684863805770874,-0.26474398374557495,6.033371686935425
25,0.11811088025569916,-1.7704474925994873,-0.21056422591209412,6.228756427764893
26,0.3343013823032379,-1.6044046878814697,-0.4997989237308502,6.425269365310669
27,0.37126803398132324,-1.9310640096664429,-0.42401304841041565,6.739990234375
