Epoch,Loss,Cost,Advantage,Time
0,-1251.5556640625,-725.7652587890625,11.13554859161377,31.500508546829224
1,15483.626953125,-666.2027587890625,-138.79209899902344,78.7672688961029
2,4278.76953125,-755.956787109375,-38.937652587890625,111.80131840705872
3,-1222.47509765625,-806.0391845703125,11.111239433288574,141.01325011253357
4,-4254.27587890625,-805.7113037109375,40.29505157470703,170.51917552947998
5,12258.154296875,-675.0132446289062,-120.20130920410156,196.9407250881195
6,4020.47509765625,-724.8685913085938,-40.425357818603516,222.4058027267456
7,-5784.40625,-804.660400390625,59.14311981201172,247.8744604587555
8,3953.060791015625,-684.3187255859375,-40.94157409667969,274.4416093826294
9,183.30978393554688,-664.1812133789062,-2.1179697513580322,303.1131782531738
10,-6393.7060546875,-784.1405029296875,67.83624267578125,329.84876894950867
11,-6378.02685546875,-793.953857421875,67.54572296142578,364.01224517822266
12,-7186.03515625,-784.0089721679688,77.36934661865234,396.98885583877563
13,-14401.9375,-833.5682373046875,156.93824768066406,426.9510018825531
14,-658.5513916015625,-773.6817626953125,7.031196117401123,454.27009749412537
15,2958.6103515625,-753.3585205078125,-33.07540512084961,479.8883407115936
16,1151.922119140625,-713.2220458984375,-13.095088958740234,504.6060848236084
17,-5074.7255859375,-762.9757690429688,57.029720306396484,530.4131882190704
18,4663.27490234375,-712.714111328125,-53.47563171386719,555.2842733860016
19,270.7314453125,-752.675537109375,-3.3188958168029785,580.5262746810913
20,302.9012451171875,-722.1373901367188,-3.7059359550476074,604.310302734375
21,-1374.8912353515625,-812.1817626953125,16.458786010742188,629.3809237480164
22,310.7666931152344,-722.0755615234375,-3.8965461254119873,653.1285932064056
23,288.9345397949219,-751.8016967773438,-3.681093454360962,677.7789590358734
24,298.8400573730469,-761.496337890625,-3.8372559547424316,701.1638026237488
25,3484.45703125,-741.2593383789062,-43.8909797668457,724.0953660011292
26,-4392.240234375,-791.0221557617188,56.058677673339844,747.1112446784973
27,-1286.0806884765625,-731.1033935546875,16.276363372802734,770.979380607605
28,-5214.5458984375,-781.1279907226562,66.64479064941406,794.6956641674042
29,1824.8427734375,-771.01416015625,-23.590124130249023,818.0786826610565
30,-3613.93359375,-740.837646484375,46.26776885986328,841.2016637325287
31,7184.41357421875,-680.7271728515625,-93.27942657470703,864.7819395065308
32,-5102.880859375,-830.6142578125,67.05607604980469,888.0982136726379
33,-1290.196044921875,-750.2514038085938,17.020336151123047,912.1117782592773
34,2430.44140625,-800.3538208007812,-32.48145294189453,936.794774055481
35,6143.7001953125,-670.41748046875,-82.49651336669922,960.4134826660156
36,3146.011962890625,-700.141357421875,-42.60646057128906,985.0971429347992
37,923.9705200195312,-790.194580078125,-12.722509384155273,1009.0982162952423
38,2388.6279296875,-719.7318725585938,-33.03284454345703,1033.5651473999023
39,1642.53564453125,-779.7381591796875,-23.05440902709961,1056.8980884552002
40,-2603.898681640625,-799.4607543945312,36.82439041137695,1080.648328781128
41,1633.4749755859375,-749.2667236328125,-23.539363861083984,1105.0356476306915
42,-3132.464111328125,-818.6895751953125,45.99886703491211,1129.3992774486542
43,-1766.726318359375,-758.709228515625,25.978925704956055,1153.5669260025024
44,4953.70703125,-678.6567993164062,-73.84205627441406,1175.8658986091614
45,271.0507507324219,-718.437255859375,-4.167603015899658,1199.4157593250275
46,-1701.82421875,-788.557373046875,25.788509368896484,1221.0148804187775
47,3492.66650390625,-718.140380859375,-54.48291778564453,1244.1646587848663
48,-1600.394287109375,-777.740478515625,25.22788429260254,1267.9977867603302
49,4114.8974609375,-727.5882568359375,-65.05769348144531,1289.1628112792969
50,1904.1822509765625,-697.5752563476562,-30.400373458862305,1309.867495059967
51,1267.0322265625,-717.3477783203125,-20.7154541015625,1330.7016732692719
52,-564.710693359375,-737.0750732421875,9.112204551696777,1351.9244129657745
53,28.28632926940918,-766.9490966796875,-0.4864856004714966,1372.2571306228638
54,10.300580024719238,-746.8727416992188,-0.2488255500793457,1393.8043420314789
55,24.68711280822754,-716.6918334960938,-0.43826401233673096,1415.1847853660583
56,1217.9228515625,-696.376953125,-20.678373336791992,1436.4008774757385
57,3595.63623046875,-686.531005859375,-60.5529899597168,1458.2328851222992
58,-2916.156494140625,-766.4832153320312,49.80714416503906,1478.1813607215881
59,2.832695722579956,-746.6192626953125,-0.0866919755935669,1499.8121271133423
60,-1157.6907958984375,-726.4449462890625,19.74580955505371,1520.6603167057037
61,2327.00390625,-716.4055786132812,-39.99651336669922,1541.8120572566986
62,1746.6168212890625,-726.3450927734375,-30.159521102905273,1561.3395328521729
63,1161.4722900390625,-706.4544067382812,-20.036441802978516,1581.874077796936
64,2926.82763671875,-726.50634765625,-50.035884857177734,1601.9019968509674
65,-577.653076171875,-756.5206298828125,9.938794136047363,1621.3157093524933
66,-2900.910400390625,-776.6005249023438,49.89068603515625,1642.3971650600433
67,-1163.227294921875,-746.686767578125,19.93259048461914,1663.0813937187195
68,1753.921630859375,-736.579345703125,-30.005966186523438,1683.7468662261963
69,-1173.2608642578125,-786.660400390625,19.957645416259766,1703.860167980194
70,3503.621826171875,-736.7084350585938,-59.9642219543457,1724.188125371933
71,-1747.975830078125,-756.8052978515625,29.87664794921875,1746.054020166397
72,8.41176986694336,-716.5740356445312,-0.1766505241394043,1765.4031219482422
73,2896.803955078125,-706.6737060546875,-49.90039825439453,1784.6668500900269
74,2325.289794921875,-746.6382446289062,-40.0129508972168,1803.8115637302399
75,-1157.27783203125,-756.7738037109375,20.004043579101562,1823.4588906764984
76,2321.533935546875,-716.7666015625,-40.11288833618164,1843.1596081256866
77,-581.1281127929688,-756.6873779296875,10.074231147766113,1862.7737185955048
78,-1722.48779296875,-796.6384887695312,29.98214340209961,1882.8512017726898
79,-1709.430908203125,-746.5423583984375,29.884532928466797,1901.968952178955
80,-2282.784423828125,-766.6212768554688,40.00640869140625,1920.7273478507996
81,1724.2940673828125,-766.713623046875,-30.007692337036133,1940.651814699173
82,-3421.97265625,-786.5799560546875,59.7430419921875,1959.191632270813
83,-1156.0985107421875,-756.8497314453125,19.98862648010254,1978.009994983673
84,1161.62646484375,-736.5579833984375,-20.169532775878906,1996.896921157837
85,-4024.77783203125,-786.6420288085938,69.88890838623047,2015.4198760986328
86,-0.16604793071746826,-766.7288208007812,-0.009394168853759766,2033.7214665412903
87,2313.149169921875,-736.649169921875,-40.2529296875,2052.6258046627045
88,1747.4769287109375,-726.5709838867188,-30.23754119873047,2071.0250432491302
89,-1709.9730224609375,-746.4603271484375,29.830944061279297,2088.9966373443604
90,584.449462890625,-766.49853515625,-10.228340148925781,2107.39693236351
91,-1131.2117919921875,-786.3944702148438,19.82318115234375,2126.09184551239
92,2295.39990234375,-736.6676635742188,-40.18528747558594,2144.0797464847565
93,1141.70166015625,-726.5751342773438,-20.17289161682129,2162.2118554115295
94,-1701.7225341796875,-736.6485595703125,29.860288619995117,2181.07439827919
95,4.24992561340332,-756.5840454101562,-0.09788668155670166,2199.2905287742615
96,-554.065673828125,-756.3448486328125,9.966802597045898,2217.106412410736
97,-1666.356201171875,-776.4234008789062,29.88182258605957,2234.9944870471954
98,-555.5634155273438,-746.6376342773438,9.971746444702148,2252.681703567505
99,557.3027954101562,-746.602783203125,-10.034148216247559,2271.082242012024
100,-1673.66796875,-776.6376342773438,30.061574935913086,2288.9399693012238
101,-2757.8916015625,-776.5174560546875,49.99382019042969,2306.9528024196625
102,-543.1979370117188,-756.414306640625,9.943702697753906,2324.714591026306
103,1.0844299793243408,-756.4117431640625,-0.05833268165588379,2342.31960606575
104,1084.28466796875,-736.40087890625,-20.16952896118164,2360.1574187278748
105,5.250885009765625,-746.4013671875,-0.12599706649780273,2378.0727751255035
106,2140.4462890625,-726.307373046875,-39.84306335449219,2395.782906770706
107,-1.0584594011306763,-776.2847900390625,-0.02130568027496338,2413.3631954193115
108,-1064.5511474609375,-766.3162231445312,20.011852264404297,2431.2597301006317
109,-0.6991807222366333,-776.2573852539062,-0.012485742568969727,2448.55428314209
110,-1549.178466796875,-766.0274658203125,29.762264251708984,2466.3555011749268
111,-521.234375,-756.12939453125,10.026270866394043,2484.042015314102
112,7.110589981079102,-755.95947265625,-0.1669243574142456,2501.6803357601166
113,2.2763795852661133,-755.996826171875,-0.08027589321136475,2519.1326627731323
114,2.7421841621398926,-736.0848388671875,-0.07097423076629639,2536.518552541733
115,-2034.36474609375,-775.9242553710938,40.001869201660156,2553.9936203956604
116,-1029.414306640625,-756.0199584960938,19.93295669555664,2571.4571969509125
117,1.6522001028060913,-775.834716796875,-0.06911218166351318,2588.6365048885345
118,2027.351318359375,-735.839111328125,-40.03673553466797,2605.9208374023438
119,-1014.8939819335938,-755.830322265625,19.968236923217773,2623.2506313323975
120,-1018.559814453125,-755.7688598632812,20.022153854370117,2640.6925077438354
121,2033.12451171875,-735.6210327148438,-40.055049896240234,2657.9389474391937
122,1008.9767456054688,-735.6613159179688,-20.006404876708984,2675.2371006011963
123,-6.804653644561768,-775.5043334960938,0.10161912441253662,2692.6680192947388
124,-10.858565330505371,-755.6858520507812,0.18266916275024414,2710.129489183426
125,-1.5103039741516113,-755.4649658203125,0.003907918930053711,2727.326497554779
126,-1.9693886041641235,-735.5198974609375,0.0039768218994140625,2744.7842111587524
127,-511.0658874511719,-755.4432983398438,10.054841995239258,2762.4110293388367
128,1013.5415649414062,-735.35009765625,-20.03247833251953,2780.003295660019
129,-3.6931097507476807,-755.3917236328125,0.044185519218444824,2797.1648182868958
130,-7.132442951202393,-755.3092041015625,0.10772860050201416,2814.3426768779755
131,-2.8829641342163086,-735.292236328125,0.03241086006164551,2832.0652947425842
132,1002.896728515625,-735.4146118164062,-19.915124893188477,2849.274513721466
133,501.88372802734375,-745.4007568359375,-9.879217147827148,2867.0204269886017
134,0.23001176118850708,-755.25732421875,-0.036512017250061035,2884.741219997406
135,-11.407471656799316,-755.4129028320312,0.19244110584259033,2902.4232528209686
136,-2.374018669128418,-735.1985473632812,0.025440454483032227,2919.9700224399567
137,-2021.8828125,-775.3189086914062,40.023284912109375,2937.4185383319855
138,-992.3619995117188,-775.1348266601562,19.896053314208984,2954.8360154628754
139,-0.16375619173049927,-735.2401733398438,-0.02723407745361328,2972.4374322891235
140,-2.1930148601531982,-755.3199462890625,0.010939717292785645,2989.943039894104
141,-6.349295616149902,-755.26416015625,0.09476470947265625,3007.723644018173
142,-1.7928544282913208,-755.170166015625,-0.0026013851165771484,3025.334139108658
143,-991.2400512695312,-755.1885986328125,20.022254943847656,3042.7572622299194
144,-5.165642261505127,-735.2723388671875,0.07097434997558594,3060.381662607193
145,-1.2465755939483643,-735.1156616210938,-0.013144254684448242,3077.782073736191
146,-986.393798828125,-755.0865478515625,20.016420364379883,3095.491180896759
147,-0.5476624965667725,-755.2005004882812,-0.014537572860717773,3112.8847193717957
148,3.4907078742980957,-755.0455932617188,-0.11066699028015137,3130.451920747757
149,-975.1236572265625,-755.0562133789062,20.01578140258789,3147.862492084503
150,1949.5675048828125,-735.1224975585938,-39.972923278808594,3165.2380900382996
151,-981.7816162109375,-755.0536499023438,20.042919158935547,3182.726959705353
152,970.6024169921875,-755.0299682617188,-19.94702911376953,3200.3619289398193
153,975.62451171875,-755.006103515625,-20.1159610748291,3217.8102457523346
154,-969.507568359375,-774.98681640625,20.061420440673828,3235.6014771461487
155,-1946.40673828125,-775.0055541992188,40.02497482299805,3253.203144311905
156,-964.1685180664062,-774.8570556640625,19.9046688079834,3270.6023800373077
157,-962.8990478515625,-755.0073852539062,20.052997589111328,3288.177152633667
158,965.752197265625,-734.9152221679688,-19.99552345275879,3306.012537956238
159,1444.701171875,-754.8804931640625,-29.966754913330078,3323.522738456726
160,-3.39180588722229,-755.0310668945312,0.04062950611114502,3340.9352848529816
161,-1.6080743074417114,-734.9441528320312,-0.00473332405090332,3358.790049791336
162,962.2898559570312,-735.018310546875,-19.937910079956055,3376.242931842804
163,3.687498092651367,-754.91943359375,-0.10519933700561523,3393.716272354126
164,959.1119995117188,-734.9931640625,-19.919416427612305,3411.259474515915
165,1925.6943359375,-735.1551513671875,-40.01449966430664,3428.909357070923
166,-964.00341796875,-754.9082641601562,19.95874786376953,3446.4479463100433
167,2.2500205039978027,-754.9303588867188,-0.07014989852905273,3463.8089203834534
168,0.748131513595581,-734.8329467773438,-0.042017459869384766,3481.388501882553
169,-2.8569815158843994,-754.929443359375,0.029822945594787598,3499.008213996887
170,948.810302734375,-754.8325805664062,-20.05385971069336,3516.5567877292633
171,960.74169921875,-734.9052734375,-20.055286407470703,3533.7588703632355
172,959.4551391601562,-734.8861083984375,-20.034587860107422,3551.07804107666
173,-955.1690673828125,-754.9500732421875,19.965700149536133,3568.6465969085693
174,6.9400739669799805,-754.72509765625,-0.17046833038330078,3585.813848733902
175,952.4576416015625,-734.8619384765625,-20.16386604309082,3603.0098628997803
176,-0.4836759567260742,-754.9505615234375,-0.019281983375549316,3620.5422103405
177,950.4619140625,-734.8062133789062,-20.044031143188477,3637.7431166172028
178,-948.65283203125,-754.7640991210938,20.007972717285156,3655.1732847690582
179,940.57275390625,-734.8641357421875,-20.0543155670166,3672.7607383728027
180,-1886.2630615234375,-774.92724609375,39.910762786865234,3690.214804649353
181,940.6063232421875,-734.8471069335938,-20.002941131591797,3708.4706778526306
182,940.0355224609375,-734.868408203125,-20.156940460205078,3727.260964870453
183,942.9818115234375,-754.6727905273438,-20.157073974609375,3744.711882829666
184,-3.0548839569091797,-754.8483276367188,0.027495861053466797,3762.1414148807526
185,1868.724609375,-754.8507690429688,-40.020286560058594,3779.4918665885925
186,3.2500295639038086,-754.9149780273438,-0.10395967960357666,3797.8021762371063
187,3.7860708236694336,-734.795654296875,-0.11595678329467773,3815.1258749961853
188,1.9881017208099365,-774.90625,-0.07290804386138916,3832.5382294654846
189,942.9089965820312,-734.9304809570312,-20.0598201751709,3849.917058467865
190,7.707697868347168,-774.8411865234375,-0.1893301010131836,3867.4377903938293
191,-1.6384342908859253,-754.9976196289062,-0.006484270095825195,3884.935034275055
192,-942.3282470703125,-754.8108520507812,19.97159194946289,3902.6132876873016
193,0.043676674365997314,-734.768798828125,-0.03110027313232422,3919.9007573127747
