Epoch,Loss,Cost,Advantage,Time
0,-3.8327949047088623,-36.725738525390625,0.1942945420742035,0.7920548915863037
1,616.6781616210938,3.391378879547119,-39.93315505981445,1.6456289291381836
2,-302.09820556640625,-76.40681457519531,19.89040756225586,2.4638631343841553
3,298.20623779296875,-36.29926681518555,-20.398225784301758,3.2341840267181396
4,-1.167024850845337,-36.69268798828125,0.04357603192329407,3.9827165603637695
5,-288.4586181640625,-56.32020950317383,19.84253692626953,4.771597623825073
6,2.1659865379333496,-56.28423309326172,-0.23621255159378052,5.536855697631836
7,3.0878281593322754,-16.178512573242188,-0.2669265866279602,6.295864582061768
8,-268.4209899902344,-56.241676330566406,19.832008361816406,7.109230995178223
9,-809.2276611328125,-76.42163848876953,59.880958557128906,7.978328466415405
10,539.9562377929688,-36.25091552734375,-40.15013122558594,8.747679948806763
11,-256.72998046875,-76.21681213378906,19.74995994567871,9.471700668334961
12,519.6714477539062,-16.24897003173828,-40.25051498413086,10.190557956695557
13,262.71160888671875,-56.25250244140625,-20.211803436279297,10.891048192977905
14,508.1379699707031,3.6969516277313232,-40.118690490722656,11.576838254928589
15,-250.14932250976562,-56.515228271484375,19.879484176635742,12.235955715179443
16,257.0494384765625,-36.3148078918457,-20.257041931152344,12.911973476409912
17,-1.5667755603790283,-36.23090362548828,0.10391822457313538,13.59882378578186
18,-0.650256335735321,-36.29993438720703,0.0468195378780365,14.41044020652771
19,-489.4180908203125,-76.29368591308594,39.94820785522461,15.189146280288696
20,490.6572265625,-16.4188175201416,-39.88027572631836,15.96444296836853
21,-472.1112365722656,-56.50178146362305,40.16035461425781,16.7156400680542
22,485.0452880859375,3.7153260707855225,-39.92910385131836,17.51327395439148
23,-2.67295503616333,-56.70378875732422,0.28070563077926636,18.322198390960693
24,-4.04460334777832,-56.46903610229492,0.35315704345703125,19.092309713363647
25,472.7717590332031,-16.369117736816406,-39.85186767578125,19.82002878189087
26,231.9027557373047,-36.35933303833008,-19.645267486572266,20.658366203308105
27,688.877685546875,3.5537502765655518,-59.67778015136719,21.399778842926025
28,-233.21583557128906,-76.33563995361328,20.31809425354004,22.158936977386475
29,-227.6071319580078,-56.54949951171875,20.381816864013672,22.92192792892456
30,-240.6012725830078,-56.15949630737305,20.085693359375,23.67459797859192
31,-0.7198165059089661,-56.011741638183594,0.04071086645126343,24.429351091384888
32,221.58653259277344,-56.33036804199219,-19.777841567993164,25.162254810333252
33,863.26171875,3.74884033203125,-79.86067199707031,25.883272886276245
34,220.5133514404297,-56.003883361816406,-19.997310638427734,26.70780873298645
35,0.17787277698516846,-36.11616516113281,-0.12100380659103394,27.451767683029175
36,-0.6676751375198364,-55.96675109863281,0.027339637279510498,28.196094036102295
37,208.2617950439453,-55.75459289550781,-20.108020782470703,28.90605592727661
38,-210.08547973632812,-55.847328186035156,19.764205932617188,29.64725923538208
39,-207.61048889160156,-55.9081916809082,19.688196182250977,30.377567291259766
40,206.614013671875,4.344878196716309,-20.1643009185791,31.092048168182373
41,206.25437927246094,-56.010581970214844,-20.0283145904541,31.813432455062866
42,1.44795560836792,-55.737483978271484,-0.18709585070610046,32.5621337890625
43,-191.0263671875,-55.76024627685547,19.89687156677246,33.41854667663574
44,-193.55926513671875,-75.89395141601562,19.855545043945312,34.14681911468506
45,0.11420765519142151,-55.81012725830078,-0.07121017575263977,34.88968276977539
46,-188.1626434326172,-55.733089447021484,19.786592483520508,35.65176844596863
47,1.2587260007858276,-35.928916931152344,-0.18580886721611023,36.417327642440796
48,192.48605346679688,-35.68280029296875,-20.268327713012695,37.145658016204834
49,1.9135053157806396,-55.751487731933594,-0.2153744399547577,37.91608452796936
50,-186.0010223388672,-75.63172912597656,19.798959732055664,38.704522371292114
51,2.453432321548462,-55.69318389892578,-0.276467502117157,39.60094714164734
52,2.460902690887451,-55.58757781982422,-0.3058791756629944,40.37832951545715
53,181.189697265625,-55.85563659667969,-20.30093002319336,41.13198113441467
54,572.6114501953125,4.318460941314697,-60.2253532409668,41.8858540058136
55,-353.0856018066406,-55.652931213378906,39.79224395751953,42.636937856674194
56,2.0797510147094727,-55.65876770019531,-0.1971772015094757,43.360645055770874
57,1.440350890159607,-55.821571350097656,-0.20002278685569763,44.178345680236816
58,3.1759519577026367,-55.607269287109375,-0.3417012095451355,44.96200656890869
59,-185.51353454589844,-55.60768508911133,19.93317985534668,45.845890045166016
60,-356.3907775878906,-55.60396957397461,39.757545471191406,46.62416195869446
61,194.6160888671875,-55.69949722290039,-20.22268295288086,47.39015078544617
62,1.366943597793579,-35.70447540283203,-0.12816652655601501,48.1698842048645
63,-184.28408813476562,-35.7627067565918,19.82171630859375,48.94999599456787
64,1.2320984601974487,-36.07041549682617,-0.1568717062473297,49.700873136520386
65,-190.9088592529297,-55.9229621887207,19.894330978393555,50.46817374229431
66,0.08734144270420074,-55.87462615966797,-0.041651010513305664,51.28897500038147
67,190.0182647705078,-35.83810043334961,-19.919479370117188,52.15688633918762
68,-0.23748892545700073,-55.81663513183594,-0.038308411836624146,52.936567306518555
69,185.62059020996094,-35.8565788269043,-20.26422882080078,53.72782611846924
