Epoch,Loss,Train Reward,Eval Reward,Time
0,-0.48346275091171265,-8.34421157836914,-8.456450271606446,1.3407011032104492
1,-0.5181877613067627,-8.239386558532715,nan,1.5583689212799072
2,-0.4730174243450165,-8.420720100402832,nan,1.7770500183105469
3,-0.516714870929718,-7.7277936935424805,nan,1.9893710613250732
4,-0.44119179248809814,-8.075042724609375,nan,2.2040231227874756
5,-0.48185062408447266,-7.685843467712402,nan,2.4153521060943604
6,-0.48143118619918823,-8.166328430175781,nan,2.6268420219421387
7,-0.4413118064403534,-8.012886047363281,nan,2.834165096282959
8,-0.47771739959716797,-8.243181228637695,nan,3.0524840354919434
9,-0.4480244815349579,-8.410603523254395,nan,3.266144037246704
10,-0.4573037922382355,-8.14715576171875,nan,3.470349073410034
11,-0.45287269353866577,-8.428546905517578,nan,3.692249059677124
12,-0.43562692403793335,-7.844644069671631,nan,3.9128780364990234
13,-0.452938437461853,-8.373010635375977,nan,4.142838001251221
14,-0.4113471806049347,-8.082969665527344,nan,4.361907243728638
15,-0.4371120035648346,-8.131628036499023,nan,4.597093105316162
16,-0.4199661314487457,-8.064823150634766,nan,4.816040277481079
17,-0.4271330237388611,-8.134381294250488,nan,5.037457227706909
18,-0.4438231289386749,-8.23470401763916,nan,5.267579078674316
19,-0.41078802943229675,-8.002467155456543,nan,5.4853339195251465
20,-0.42546531558036804,-8.177587509155273,nan,5.760149955749512
21,-0.43444401025772095,-8.264594078063965,nan,6.012233257293701
22,-0.40998438000679016,-8.263751029968262,nan,6.260404348373413
23,-0.4017021059989929,-8.05171012878418,nan,6.564212322235107
24,-0.4240276515483856,-8.431411743164062,nan,6.807500123977661
25,-0.41443490982055664,-8.21237564086914,nan,7.059086084365845
26,-0.4057338237762451,-8.153890609741211,nan,7.293716907501221
27,-0.3460751473903656,-7.992536544799805,nan,7.50300407409668
28,-0.4111567437648773,-8.098275184631348,nan,7.731773138046265
29,-0.38811996579170227,-8.250702857971191,nan,7.963720083236694
30,-0.4112277328968048,-8.091772079467773,nan,8.209502935409546
31,-0.3673062026500702,-7.707967758178711,nan,8.427045106887817
32,-0.407451868057251,-8.223678588867188,nan,8.665884256362915
33,-0.4243727922439575,-8.233779907226562,nan,8.915925979614258
34,-0.39613431692123413,-8.074393272399902,nan,9.13839316368103
35,-0.4037805199623108,-8.044300079345703,nan,9.351118087768555
36,-0.3810344636440277,-7.916529178619385,nan,9.563127994537354
37,-0.3720296323299408,-8.005338668823242,nan,9.802630186080933
38,-0.40124234557151794,-8.001127243041992,nan,10.028338193893433
39,-0.4123229384422302,-8.074785232543945,nan,10.258739233016968
40,-0.4076922535896301,-8.088828086853027,nan,10.473674058914185
41,-0.4092690646648407,-7.870819568634033,nan,10.700635194778442
42,-0.44228777289390564,-7.950526237487793,nan,10.923792123794556
43,-0.4205227196216583,-8.102946281433105,nan,11.158554077148438
44,-0.44073617458343506,-7.917749881744385,nan,11.395899057388306
45,-0.39486315846443176,-7.898384094238281,nan,11.634613037109375
46,-0.44109639525413513,-8.19507884979248,nan,11.861279964447021
47,-0.41111379861831665,-8.247392654418945,nan,12.156497240066528
48,-0.39887821674346924,-8.310172080993652,nan,12.390614032745361
