Epoch,Loss,Cost,Advantage,Time
150,-0.8155366778373718,-4.895726203918457,0.0038202833384275436,440.90667271614075
151,-0.15355327725410461,-4.901328086853027,-0.03536762669682503,443.9585840702057
152,-0.38010716438293457,-4.852297782897949,-0.019617389887571335,446.78419303894043
153,0.009470522403717041,-4.839325428009033,-0.05537974834442139,449.6190288066864
154,-0.7202428579330444,-4.832912445068359,0.0008394354954361916,452.57895970344543
155,-0.40199849009513855,-4.847681522369385,-0.007120780646800995,455.4479160308838
156,-0.38362357020378113,-4.871118545532227,-0.014684789814054966,458.2450807094574
157,-0.7319720983505249,-4.84860897064209,0.004480985924601555,461.3306849002838
158,-0.7765114903450012,-4.827187538146973,0.008410918526351452,464.1438410282135
159,-0.8267518877983093,-4.857174396514893,0.004236022010445595,466.93326687812805
160,-1.024946928024292,-4.842318058013916,0.022325415164232254,469.9864239692688
161,-0.4843839704990387,-4.841571807861328,-0.021925615146756172,472.7767050266266
162,-0.4886251986026764,-4.7977142333984375,-0.016834724694490433,475.61554193496704
163,-0.833014726638794,-4.828868389129639,0.00427468866109848,478.51115584373474
164,0.29335319995880127,-4.8516130447387695,-0.06959530711174011,481.2660858631134
165,-0.06258496642112732,-4.831381320953369,-0.03657572716474533,483.9874360561371
166,-0.6350817680358887,-4.843846321105957,0.007940043695271015,486.99342584609985
167,-0.6436153054237366,-4.861502647399902,-0.012165695428848267,490.20109486579895
168,-0.8015317320823669,-4.809683799743652,0.001745465211570263,493.4978098869324
169,-1.0915745496749878,-4.895028591156006,0.04075821116566658,496.68553590774536
170,-0.9424131512641907,-4.868953704833984,0.0018069613724946976,499.631796836853
171,-0.1908588707447052,-4.8177876472473145,-0.03341973200440407,502.6642339229584
172,-1.3929263353347778,-4.858064651489258,0.052492689341306686,505.8305490016937
173,-0.3661801815032959,-4.872006416320801,-0.01962406560778618,508.75176978111267
174,0.2488430142402649,-4.827037811279297,-0.06523744016885757,511.8196179866791
175,-0.7077113389968872,-4.841458320617676,-0.012705789878964424,515.0702528953552
176,-0.7761392593383789,-4.8424973487854,0.00261901319026947,518.1864628791809
177,-0.35028401017189026,-4.847517967224121,-0.025378594174981117,521.5537259578705
178,-1.0331145524978638,-4.825589179992676,0.032758887857198715,524.5899479389191
179,-0.448348730802536,-4.819984436035156,-0.025948598980903625,527.5804097652435
180,-0.31677210330963135,-4.870673656463623,-0.02356763370335102,530.923770904541
181,-0.7130230665206909,-4.892055988311768,-0.003813651390373707,533.8983607292175
182,-0.636492133140564,-4.819710731506348,-0.007187715731561184,536.965188741684
183,-0.5873080492019653,-4.851330757141113,-0.00917353481054306,539.9937889575958
184,-0.4355276823043823,-4.859639644622803,-0.02291535586118698,542.7295608520508
185,-0.477946400642395,-4.874937057495117,-0.013380366377532482,545.4968318939209
186,-0.5615484118461609,-4.8756537437438965,-0.0020121941342949867,548.5853188037872
187,-0.93194580078125,-4.875858306884766,0.012232627719640732,551.5208549499512
188,-0.717806875705719,-4.848170280456543,0.00836866907775402,554.5409169197083
189,-0.03679195046424866,-4.792295932769775,-0.03399590775370598,557.6571068763733
190,-0.4774045944213867,-4.86526346206665,-0.01603318750858307,560.5152356624603
191,-0.15349853038787842,-4.857463836669922,-0.026980329304933548,563.3250107765198
192,-0.7817422151565552,-4.7901740074157715,0.009851768612861633,566.3777379989624
193,-0.5713341236114502,-4.906439304351807,0.009500219486653805,569.2870688438416
194,-0.2876816689968109,-4.789175033569336,-0.034886591136455536,572.265762090683
195,-0.4368821382522583,-4.818455696105957,-0.009050711989402771,575.3462100028992
196,-0.2893594801425934,-4.79545259475708,-0.01938551291823387,578.2169997692108
197,-0.9746094942092896,-4.850801467895508,0.024342015385627747,580.9764108657837
198,-0.5932760238647461,-4.826108932495117,-0.014498038217425346,584.0285587310791
199,-0.8714760541915894,-4.845305919647217,0.02095443196594715,586.9747369289398
200,-0.4455384612083435,-4.750875473022461,-0.026590492576360703,589.9774148464203
201,0.24407991766929626,-4.742660999298096,-0.0556647926568985,593.071949005127
202,0.1018846407532692,-4.785336017608643,-0.06157537177205086,595.9104256629944
203,-0.2750123143196106,-4.846433639526367,-0.009671304374933243,598.716677904129
204,-0.7640960216522217,-4.812088966369629,0.0005615837872028351,601.6490428447723
205,-0.7089397311210632,-4.831844806671143,0.013803555630147457,604.3954429626465
206,-0.7344019412994385,-4.795922756195068,-0.005765018053352833,607.2182819843292
207,-0.08699239790439606,-4.852145195007324,-0.020214399322867393,610.2021758556366
208,-1.015998125076294,-4.842069149017334,0.025797920301556587,613.1362268924713
209,-0.2832314968109131,-4.752902984619141,-0.03500328212976456,615.9210560321808
210,-0.1999063938856125,-4.751099586486816,-0.042728740721940994,618.8751468658447
211,-0.5322675108909607,-4.790243625640869,-0.01347960066050291,621.6145317554474
212,-0.5219703912734985,-4.806195259094238,-0.014609144069254398,624.6487579345703
213,-0.1765119731426239,-4.813226699829102,-0.028094392269849777,627.4213907718658
214,-0.7777237892150879,-4.847983360290527,0.015170730650424957,630.2034928798676
215,-0.26198476552963257,-4.784609317779541,-0.013206751085817814,633.118843793869
216,-0.5723246335983276,-4.783833026885986,0.0021061627194285393,635.9414169788361
217,-0.3970147371292114,-4.7722272872924805,-0.0019184276461601257,638.7857689857483
218,0.15733373165130615,-4.777213096618652,-0.0557553730905056,641.8567397594452
219,-0.8502301573753357,-4.923027992248535,0.0195821151137352,644.807480096817
220,-0.7131513357162476,-4.816461563110352,0.007532552815973759,647.650004863739
221,-1.5865358114242554,-4.87335205078125,0.06723730266094208,650.7945740222931
222,-1.2495514154434204,-4.825839519500732,0.02954697236418724,653.6438338756561
223,-0.9513991475105286,-4.85009241104126,0.03155115991830826,656.5433337688446
224,-1.2594499588012695,-4.879574298858643,0.04616431146860123,659.606606721878
225,-0.42259466648101807,-4.83840274810791,-0.00862791296094656,662.4799408912659
226,-0.19053737819194794,-4.772355556488037,-0.024894382804632187,665.4451858997345
227,-0.653124213218689,-4.828530311584473,-0.002295556478202343,668.6984758377075
228,-1.245947003364563,-4.817334175109863,0.03832513466477394,671.6217339038849
229,-0.04672650247812271,-4.769989490509033,-0.033606115728616714,674.7044820785522
230,-0.7029290199279785,-4.8235907554626465,0.018339116126298904,677.7447280883789
231,-1.2869946956634521,-4.815468788146973,0.02334931120276451,680.642744064331
232,-1.087591528892517,-4.810293674468994,0.022032856941223145,683.4819188117981
233,-1.1148970127105713,-4.868610858917236,0.017050210386514664,686.4516499042511
234,-0.4642033576965332,-4.776021480560303,-0.020476244390010834,689.3095607757568
235,-1.2832289934158325,-4.820055961608887,0.04885374754667282,692.1990647315979
236,-0.7937657833099365,-4.8126935958862305,0.0019002510234713554,695.2370178699493
237,-0.20433855056762695,-4.78520393371582,-0.029078256338834763,698.1944808959961
238,-0.9179971218109131,-4.808869361877441,0.02376594766974449,701.0478928089142
239,-0.7400397658348083,-4.854909420013428,-0.004160533659160137,704.3830540180206
240,-0.5107836723327637,-4.791338920593262,-0.001138920895755291,707.2776010036469
241,-0.2634787857532501,-4.755338668823242,-0.021154120564460754,710.1108598709106
242,-0.39358022809028625,-4.7194719314575195,-0.014186377637088299,713.1505208015442
243,-0.36854708194732666,-4.774208068847656,-0.012091458775103092,716.0120120048523
244,-0.5530014038085938,-4.743168354034424,0.0008568791672587395,718.8211169242859
245,-0.156595841050148,-4.802013397216797,-0.0436895526945591,721.7705867290497
246,-0.15739181637763977,-4.757199287414551,-0.03895537182688713,724.6471607685089
247,-0.994335949420929,-4.795590400695801,0.004923713393509388,727.5301849842072
248,0.4564107358455658,-4.77198600769043,-0.07746725529432297,730.5400848388672
249,-0.7841086983680725,-4.781088352203369,0.015719804912805557,733.356892824173
250,-0.900310754776001,-4.786365985870361,0.022114332765340805,736.3817248344421
251,-0.7201609015464783,-4.791360855102539,-0.0036479393020272255,739.2473747730255
252,-0.276676744222641,-4.797382831573486,-0.017093360424041748,742.0950028896332
253,-0.8296152949333191,-4.767767906188965,0.010501300916075706,745.0136640071869
254,-1.7342197895050049,-4.79353141784668,0.07959539443254471,747.7982850074768
255,-1.1104966402053833,-4.743640899658203,0.0222824327647686,750.6196160316467
256,-1.2463736534118652,-4.782874584197998,0.05239154025912285,753.5324490070343
257,-0.9267027974128723,-4.7622246742248535,0.016101762652397156,756.3563377857208
258,-0.5019571185112,-4.767210483551025,0.006031001918017864,759.2343139648438
259,-0.2911289930343628,-4.783443450927734,-0.024866878986358643,762.3199479579926
260,-0.8664267063140869,-4.774751663208008,0.01591547764837742,765.0806078910828
261,-1.8224210739135742,-4.800457954406738,0.0848567932844162,767.9547510147095
262,-1.0913081169128418,-4.789254188537598,0.02356007881462574,770.9945337772369
263,-1.5198156833648682,-4.7827348709106445,0.06534326076507568,773.9080197811127
264,-0.379646360874176,-4.7393598556518555,-0.015202613547444344,776.7880787849426
