Epoch,Loss,Train Reward,Eval Reward,Time
0,-0.37596502900123596,-4.157871723175049,-4.241957759857177,0.7997381687164307
1,-0.37151002883911133,-4.144316673278809,nan,0.9852619171142578
2,-0.38146644830703735,-4.015624046325684,nan,1.152090072631836
3,-0.37668097019195557,-4.020793914794922,nan,1.3095378875732422
4,-0.41459211707115173,-4.201179504394531,nan,1.5729970932006836
5,-0.4051682651042938,-4.1498870849609375,nan,1.833583116531372
6,-0.3717332184314728,-4.1434102058410645,nan,1.9782369136810303
7,-0.4026601016521454,-4.047064304351807,nan,2.1325607299804688
8,-0.4027709364891052,-3.9519662857055664,nan,2.495936870574951
9,-0.3965536952018738,-4.015896797180176,nan,2.667268991470337
10,-0.4059833586215973,-4.112982273101807,nan,2.8480398654937744
11,-0.37519562244415283,-3.9265458583831787,nan,3.0153379440307617
12,-0.36622944474220276,-4.178396224975586,nan,3.148948907852173
13,-0.3916553854942322,-3.9050281047821045,nan,3.285470962524414
14,-0.37493884563446045,-4.030272483825684,nan,3.438037872314453
15,-0.4238913953304291,-4.015743255615234,nan,3.5783820152282715
16,-0.3729054629802704,-3.981611490249634,nan,3.726361036300659
17,-0.36563292145729065,-4.08760929107666,nan,3.8722639083862305
18,-0.4193740785121918,-4.0898895263671875,nan,4.012272834777832
19,-0.39043307304382324,-3.9459123611450195,nan,4.170125961303711
20,-0.3882073163986206,-4.107358932495117,nan,4.314358949661255
21,-0.3620275855064392,-3.938066005706787,nan,4.455641984939575
22,-0.37276312708854675,-4.069706439971924,nan,4.633108854293823
23,-0.40646904706954956,-3.8536298274993896,nan,4.810073137283325
24,-0.42126479744911194,-3.8756320476531982,nan,4.98522686958313
25,-0.407352089881897,-4.002727508544922,nan,5.122542142868042
26,-0.4031210243701935,-3.8898825645446777,nan,5.260433912277222
27,-0.39462363719940186,-3.9578628540039062,nan,5.4040398597717285
28,-0.3922933340072632,-3.896186590194702,nan,5.604581117630005
29,-0.38980263471603394,-4.097119331359863,nan,5.755695819854736
30,-0.4426663815975189,-3.947718381881714,nan,5.903441905975342
31,-0.40117979049682617,-4.005905628204346,nan,6.054135084152222
32,-0.390227735042572,-4.105095386505127,nan,6.191934823989868
33,-0.39186981320381165,-4.080102920532227,nan,6.32921290397644
34,-0.4008100628852844,-3.8876261711120605,nan,6.466267824172974
35,-0.40085917711257935,-4.193489074707031,nan,6.602020025253296
36,-0.39983460307121277,-4.178084850311279,nan,6.73694109916687
37,-0.38570737838745117,-4.010558605194092,nan,6.873832941055298
38,-0.40348657965660095,-3.8994808197021484,nan,7.021722078323364
39,-0.4568244218826294,-3.9331581592559814,nan,7.160171985626221
40,-0.3710572123527527,-4.09800910949707,nan,7.31665301322937
41,-0.42578762769699097,-3.9981489181518555,nan,7.454797029495239
42,-0.40316712856292725,-3.987484931945801,nan,7.586714744567871
43,-0.4041688144207001,-4.030055999755859,nan,7.8174049854278564
44,-0.36450839042663574,-4.10896110534668,nan,7.9443199634552
45,-0.38911181688308716,-3.980574607849121,nan,8.061811923980713
46,-0.4272141456604004,-3.9711575508117676,nan,8.200064897537231
47,-0.37797990441322327,-3.9924216270446777,nan,8.342530965805054
48,-0.36404260993003845,-3.8714895248413086,nan,8.466322898864746
49,-0.4224284589290619,-3.848304510116577,nan,8.606795072555542
50,-0.3548395037651062,-3.886229991912842,-4.031086421012878,9.263017892837524
51,-0.39524397253990173,-4.057888507843018,nan,9.42031478881836
52,-0.4121319055557251,-4.077464580535889,nan,9.554135084152222
53,-0.4005454480648041,-4.011997222900391,nan,9.722198009490967
54,-0.3935750722885132,-3.911341428756714,nan,9.866801977157593
55,-0.4234827756881714,-3.8809361457824707,nan,10.0173978805542
56,-0.39085549116134644,-3.996811866760254,nan,10.14345383644104
57,-0.36908894777297974,-4.019070625305176,nan,10.304883003234863
58,-0.3741614520549774,-4.175498962402344,nan,10.451397895812988
59,-0.40294724702835083,-4.074703693389893,nan,10.627469062805176
60,-0.39723333716392517,-3.874568462371826,nan,10.789446830749512
61,-0.41376951336860657,-4.058114051818848,nan,10.970422983169556
62,-0.4020414352416992,-3.937185525894165,nan,11.127846956253052
63,-0.3276946544647217,-3.873845100402832,nan,11.275285959243774
64,-0.373214989900589,-3.959887981414795,nan,11.41971492767334
65,-0.4256647825241089,-4.11715030670166,nan,11.560628890991211
66,-0.3970385193824768,-4.1760663986206055,nan,11.688995122909546
67,-0.42194491624832153,-4.072458267211914,nan,11.822213888168335
68,-0.407814621925354,-3.999912977218628,nan,11.96054983139038
69,-0.42712509632110596,-3.8105852603912354,nan,12.154576778411865
70,-0.4217836558818817,-4.044212818145752,nan,12.354721069335938
71,-0.4124339520931244,-3.9356560707092285,nan,12.550078868865967
72,-0.4225194752216339,-4.032681941986084,nan,12.703178882598877
73,-0.425232470035553,-3.8347601890563965,nan,12.860583782196045
74,-0.425869345664978,-4.207037925720215,nan,13.010220050811768
75,-0.40977880358695984,-3.7932827472686768,nan,13.16215991973877
76,-0.4105960726737976,-4.080593585968018,nan,13.297979831695557
77,-0.37239140272140503,-3.9437694549560547,nan,13.428133726119995
78,-0.4133811593055725,-4.009469032287598,nan,13.580488920211792
